지점,지점명,일시(UTC),기압(hPa),고도(gpm),기온(°C)
47102,백령도,2012-01-04 12:00,20,26330,-47.5
47102,백령도,2012-01-04 12:00,30,23680,-53.5
47102,백령도,2012-01-04 12:00,50,20460,-61.7
47102,백령도,2012-01-04 12:00,70,18360,-62.3
47102,백령도,2012-01-04 12:00,100,16130,-57.7
47102,백령도,2012-01-04 12:00,150,13510,-47.7
47102,백령도,2012-01-04 12:00,200,11590,-44.1
47102,백령도,2012-01-04 12:00,250,10110,-46.7
47102,백령도,2012-01-04 12:00,300,8890,-42.9
47102,백령도,2012-01-04 12:00,400,6960,-40.9
47102,백령도,2012-01-04 12:00,500,5410,-30.3
47102,백령도,2012-01-04 12:00,700,2947,-16.9
47102,백령도,2012-01-04 12:00,850,1479,-11.9
47102,백령도,2012-01-04 12:00,925,833,-10.9
47102,백령도,2012-01-04 12:00,1000,228,-5.1
47102,백령도,2012-01-05 00:00,10,30890,-49.5
47102,백령도,2012-01-05 00:00,20,26320,-47.1
47102,백령도,2012-01-05 00:00,30,23670,-51.1
47102,백령도,2012-01-05 00:00,50,20400,-56.9
47102,백령도,2012-01-05 00:00,70,18290,-59.5
47102,백령도,2012-01-05 00:00,100,16050,-57.3
47102,백령도,2012-01-05 00:00,150,13460,-52.1
47102,백령도,2012-01-05 00:00,200,11590,-52.3
47102,백령도,2012-01-05 00:00,250,10150,-52.5
47102,백령도,2012-01-05 00:00,300,8970,-47.7
47102,백령도,2012-01-05 00:00,400,7030,-38.1
47102,백령도,2012-01-05 00:00,500,5460,-27.9
47102,백령도,2012-01-05 00:00,700,2971,-14.5
47102,백령도,2012-01-05 00:00,850,1484,-11.9
47102,백령도,2012-01-05 00:00,925,838,-10.9
47102,백령도,2012-01-05 00:00,1000,232,-5.3
47102,백령도,2012-01-05 12:00,10,31080,-48.9
47102,백령도,2012-01-05 12:00,20,26490,-46.7
47102,백령도,2012-01-05 12:00,30,23820,-49.1
47102,백령도,2012-01-05 12:00,50,20510,-53.7
47102,백령도,2012-01-05 12:00,70,18370,-57.1
47102,백령도,2012-01-05 12:00,100,16090,-53.9
47102,백령도,2012-01-05 12:00,150,13480,-52.3
47102,백령도,2012-01-05 12:00,200,11610,-51.1
47102,백령도,2012-01-05 12:00,250,10170,-53.9
47102,백령도,2012-01-05 12:00,300,8990,-50.1
47102,백령도,2012-01-05 12:00,400,7060,-37.3
47102,백령도,2012-01-05 12:00,500,5480,-26.7
47102,백령도,2012-01-05 12:00,700,2990,-12.9
47102,백령도,2012-01-05 12:00,850,1502,-10.5
47102,백령도,2012-01-05 12:00,925,843,-4.7
47102,백령도,2012-01-05 12:00,1000,224,.4
47102,백령도,2012-01-06 00:00,10,30980,-48.9
47102,백령도,2012-01-06 00:00,20,26400,-46.9
47102,백령도,2012-01-06 00:00,30,23740,-52.5
47102,백령도,2012-01-06 00:00,50,20450,-54.5
47102,백령도,2012-01-06 00:00,70,18330,-56.3
47102,백령도,2012-01-06 00:00,100,16050,-55.3
47102,백령도,2012-01-06 00:00,150,13460,-52.7
47102,백령도,2012-01-06 00:00,200,11590,-51.1
47102,백령도,2012-01-06 00:00,250,10140,-51.5
47102,백령도,2012-01-06 00:00,300,8960,-50.3
47102,백령도,2012-01-06 00:00,400,7040,-37.9
47102,백령도,2012-01-06 00:00,500,5470,-28.7
47102,백령도,2012-01-06 00:00,700,2991,-15.3
47102,백령도,2012-01-06 00:00,850,1508,-9.9
47102,백령도,2012-01-06 00:00,925,855,-9.7
47102,백령도,2012-01-06 00:00,1000,247,-3.9
47102,백령도,2012-01-06 12:00,20,26440,-46.9
47102,백령도,2012-01-06 12:00,30,23780,-50.9
47102,백령도,2012-01-06 12:00,50,20480,-55.5
47102,백령도,2012-01-06 12:00,70,18360,-56.5
47102,백령도,2012-01-06 12:00,100,16090,-57.1
47102,백령도,2012-01-06 12:00,150,13500,-50.7
47102,백령도,2012-01-06 12:00,200,11620,-48.9
47102,백령도,2012-01-06 12:00,250,10150,-48.1
47102,백령도,2012-01-06 12:00,300,8950,-49.1
47102,백령도,2012-01-06 12:00,400,7040,-41.9
47102,백령도,2012-01-06 12:00,500,5490,-30.5
47102,백령도,2012-01-06 12:00,700,3013,-14.9
47102,백령도,2012-01-06 12:00,850,1531,-9.9
47102,백령도,2012-01-06 12:00,925,880,-9.1
47102,백령도,2012-01-06 12:00,1000,270,-3.5
47102,백령도,2012-01-07 00:00,10,30900,-47.5
47102,백령도,2012-01-07 00:00,20,26320,-48.5
47102,백령도,2012-01-07 00:00,30,23690,-53.5
47102,백령도,2012-01-07 00:00,50,20410,-55.7
47102,백령도,2012-01-07 00:00,70,18300,-59.1
47102,백령도,2012-01-07 00:00,100,16060,-57.9
47102,백령도,2012-01-07 00:00,150,13470,-53.1
47102,백령도,2012-01-07 00:00,200,11600,-51.9
47102,백령도,2012-01-07 00:00,250,10150,-51.1
47102,백령도,2012-01-07 00:00,300,8970,-51.5
47102,백령도,2012-01-07 00:00,400,7070,-41.3
47102,백령도,2012-01-07 00:00,500,5520,-30.5
47102,백령도,2012-01-07 00:00,700,3031,-13.1
47102,백령도,2012-01-07 00:00,850,1545,-9.9
47102,백령도,2012-01-07 00:00,925,889,-6.5
47102,백령도,2012-01-07 00:00,1000,281,-5.1
47102,백령도,2012-01-07 12:00,50,20410,-59.5
47102,백령도,2012-01-07 12:00,70,18310,-58.3
47102,백령도,2012-01-07 12:00,100,16070,-57.9
47102,백령도,2012-01-07 12:00,150,13490,-54.3
47102,백령도,2012-01-07 12:00,200,11650,-54.1
47102,백령도,2012-01-07 12:00,250,10210,-51.9
47102,백령도,2012-01-07 12:00,300,9030,-52.9
47102,백령도,2012-01-07 12:00,400,7120,-38.5
47102,백령도,2012-01-07 12:00,500,5550,-26.9
47102,백령도,2012-01-07 12:00,700,3042,-11.7
47102,백령도,2012-01-07 12:00,850,1543,-8.7
47102,백령도,2012-01-07 12:00,925,885,-6.3
47102,백령도,2012-01-07 12:00,1000,274,-2.9
47102,백령도,2012-01-08 00:00,10,30800,-49.3
47102,백령도,2012-01-08 00:00,20,26270,-49.3
47102,백령도,2012-01-08 00:00,30,23630,-52.7
47102,백령도,2012-01-08 00:00,50,20350,-56.3
47102,백령도,2012-01-08 00:00,70,18240,-60.7
47102,백령도,2012-01-08 00:00,100,16030,-61.5
47102,백령도,2012-01-08 00:00,150,13480,-56.3
47102,백령도,2012-01-08 00:00,200,11650,-54.9
47102,백령도,2012-01-08 00:00,250,10210,-52.5
47102,백령도,2012-01-08 00:00,300,9020,-47.5
47102,백령도,2012-01-08 00:00,400,7100,-37.3
47102,백령도,2012-01-08 00:00,500,5520,-25.7
47102,백령도,2012-01-08 00:00,700,3009,-14.1
47102,백령도,2012-01-08 00:00,850,1521,-8.3
47102,백령도,2012-01-08 00:00,925,869,-8.3
47102,백령도,2012-01-08 00:00,1000,257,-2.5
47102,백령도,2012-01-08 12:00,10,30740,-51.9
47102,백령도,2012-01-08 12:00,20,26230,-50.9
47102,백령도,2012-01-08 12:00,30,23600,-52.9
47102,백령도,2012-01-08 12:00,50,20340,-57.7
47102,백령도,2012-01-08 12:00,70,18250,-59.7
47102,백령도,2012-01-08 12:00,100,16040,-61.1
47102,백령도,2012-01-08 12:00,150,13500,-59.1
47102,백령도,2012-01-08 12:00,200,11670,-52.3
47102,백령도,2012-01-08 12:00,250,10200,-46.9
47102,백령도,2012-01-08 12:00,300,8990,-45.5
47102,백령도,2012-01-08 12:00,400,7050,-38.1
47102,백령도,2012-01-08 12:00,500,5480,-27.9
47102,백령도,2012-01-08 12:00,700,2987,-17.1
47102,백령도,2012-01-08 12:00,850,1515,-11.1
47102,백령도,2012-01-08 12:00,925,861,-6.5
47102,백령도,2012-01-08 12:00,1000,245,-1.1
47102,백령도,2012-01-09 00:00,20,26260,-50.1
47102,백령도,2012-01-09 00:00,30,23630,-53.3
47102,백령도,2012-01-09 00:00,50,20380,-56.9
47102,백령도,2012-01-09 00:00,70,18270,-59.7
47102,백령도,2012-01-09 00:00,100,16030,-57.5
47102,백령도,2012-01-09 00:00,150,13480,-55.3
47102,백령도,2012-01-09 00:00,200,11630,-53.7
47102,백령도,2012-01-09 00:00,250,10190,-48.3
47102,백령도,2012-01-09 00:00,300,9000,-51.7
47102,백령도,2012-01-09 00:00,400,7070,-36.1
47102,백령도,2012-01-09 00:00,500,5500,-28.3
47102,백령도,2012-01-09 00:00,700,3009,-12.7
47102,백령도,2012-01-09 00:00,850,1517,-10.7
47102,백령도,2012-01-09 00:00,925,861,-5.9
47102,백령도,2012-01-09 00:00,1000,245,-.9
47102,백령도,2012-01-09 12:00,10,30650,-48.5
47102,백령도,2012-01-09 12:00,20,26160,-55.9
47102,백령도,2012-01-09 12:00,30,23560,-51.7
47102,백령도,2012-01-09 12:00,50,20320,-57.5
47102,백령도,2012-01-09 12:00,70,18210,-61.5
47102,백령도,2012-01-09 12:00,100,15990,-60.5
47102,백령도,2012-01-09 12:00,150,13450,-57.5
47102,백령도,2012-01-09 12:00,200,11640,-55.7
47102,백령도,2012-01-09 12:00,250,10200,-52.5
47102,백령도,2012-01-09 12:00,300,9010,-46.5
47102,백령도,2012-01-09 12:00,400,7080,-37.7
47102,백령도,2012-01-09 12:00,500,5500,-26.5
47102,백령도,2012-01-09 12:00,700,3000,-12.1
47102,백령도,2012-01-09 12:00,850,1505,-9.5
47102,백령도,2012-01-09 12:00,925,852,-7.9
47102,백령도,2012-01-09 12:00,1000,239,-2.1
47102,백령도,2012-01-10 00:00,10,30720,-42.5
47102,백령도,2012-01-10 00:00,20,26160,-50.1
47102,백령도,2012-01-10 00:00,30,23550,-55.3
47102,백령도,2012-01-10 00:00,50,20300,-59.7
47102,백령도,2012-01-10 00:00,70,18200,-58.5
47102,백령도,2012-01-10 00:00,100,15970,-61.1
47102,백령도,2012-01-10 00:00,150,13430,-58.9
47102,백령도,2012-01-10 00:00,200,11620,-57.3
47102,백령도,2012-01-10 00:00,250,10180,-49.5
47102,백령도,2012-01-10 00:00,300,8980,-46.3
47102,백령도,2012-01-10 00:00,400,7040,-37.5
47102,백령도,2012-01-10 00:00,500,5470,-28.9
47102,백령도,2012-01-10 00:00,700,2979,-14.3
47102,백령도,2012-01-10 00:00,850,1494,-10.1
47102,백령도,2012-01-10 00:00,925,837,-5.7
47102,백령도,2012-01-10 00:00,1000,224,-2.5
47102,백령도,2012-01-10 12:00,100,15910,-60.7
47102,백령도,2012-01-10 12:00,150,13390,-60.7
47102,백령도,2012-01-10 12:00,200,11590,-55.9
47102,백령도,2012-01-10 12:00,250,10170,-53.9
47102,백령도,2012-01-10 12:00,300,8990,-49.1
47102,백령도,2012-01-10 12:00,400,7030,-33.1
47102,백령도,2012-01-10 12:00,500,5440,-25.7
47102,백령도,2012-01-10 12:00,700,2957,-17.9
47102,백령도,2012-01-10 12:00,850,1485,-11.3
47102,백령도,2012-01-10 12:00,925,835,-7.9
47102,백령도,2012-01-10 12:00,1000,222,-1.9
47102,백령도,2012-01-11 00:00,100,15840,-62.9
47102,백령도,2012-01-11 00:00,150,13330,-59.3
47102,백령도,2012-01-11 00:00,200,11510,-56.3
47102,백령도,2012-01-11 00:00,250,10080,-52.3
47102,백령도,2012-01-11 00:00,300,8880,-46.3
47102,백령도,2012-01-11 00:00,400,6950,-37.5
47102,백령도,2012-01-11 00:00,500,5390,-31.3
47102,백령도,2012-01-11 00:00,700,2943,-18.7
47102,백령도,2012-01-11 00:00,850,1493,-18.5
47102,백령도,2012-01-11 00:00,925,858,-13.9
47102,백령도,2012-01-11 00:00,1000,260,-8.5
47102,백령도,2012-01-11 12:00,20,26090,-44.3
47102,백령도,2012-01-11 12:00,30,23400,-51.5
47102,백령도,2012-01-11 12:00,50,20140,-56.5
47102,백령도,2012-01-11 12:00,70,18050,-62.9
47102,백령도,2012-01-11 12:00,100,15860,-63.3
47102,백령도,2012-01-11 12:00,150,13340,-60.3
47102,백령도,2012-01-11 12:00,200,11530,-56.9
47102,백령도,2012-01-11 12:00,250,10120,-54.5
47102,백령도,2012-01-11 12:00,300,8940,-52.7
47102,백령도,2012-01-11 12:00,400,7030,-39.9
47102,백령도,2012-01-11 12:00,500,5470,-28.9
47102,백령도,2012-01-11 12:00,700,2987,-13.5
47102,백령도,2012-01-11 12:00,850,1506,-11.7
47102,백령도,2012-01-11 12:00,925,858,-11.1
47102,백령도,2012-01-11 12:00,1000,257,-7.5
47102,백령도,2012-01-12 00:00,20,26100,-42.3
47102,백령도,2012-01-12 00:00,30,23370,-50.3
47102,백령도,2012-01-12 00:00,50,20130,-61.3
47102,백령도,2012-01-12 00:00,70,18070,-65.5
47102,백령도,2012-01-12 00:00,100,15900,-64.1
47102,백령도,2012-01-12 00:00,150,13380,-58.7
47102,백령도,2012-01-12 00:00,200,11560,-57.3
47102,백령도,2012-01-12 00:00,250,10150,-54.1
47102,백령도,2012-01-12 00:00,300,8960,-47.1
47102,백령도,2012-01-12 00:00,400,7020,-39.1
47102,백령도,2012-01-12 00:00,500,5460,-28.7
47102,백령도,2012-01-12 00:00,700,2978,-15.7
47102,백령도,2012-01-12 00:00,850,1501,-10.9
47102,백령도,2012-01-12 00:00,925,845,-6.3
47102,백령도,2012-01-12 00:00,1000,231,-2.9
47102,백령도,2012-01-12 12:00,10,30840,-41.9
47102,백령도,2012-01-12 12:00,20,26120,-39.5
47102,백령도,2012-01-12 12:00,30,23380,-49.7
47102,백령도,2012-01-12 12:00,50,20130,-62.5
47102,백령도,2012-01-12 12:00,70,18070,-64.7
47102,백령도,2012-01-12 12:00,100,15890,-63.5
47102,백령도,2012-01-12 12:00,150,13380,-58.3
47102,백령도,2012-01-12 12:00,200,11560,-55.1
47102,백령도,2012-01-12 12:00,250,10140,-54.9
47102,백령도,2012-01-12 12:00,300,8960,-49.9
47102,백령도,2012-01-12 12:00,400,7020,-37.7
47102,백령도,2012-01-12 12:00,500,5450,-27.5
47102,백령도,2012-01-12 12:00,700,2955,-11.9
47102,백령도,2012-01-12 12:00,850,1472,-10.1
47102,백령도,2012-01-12 12:00,925,816,-5.7
47102,백령도,2012-01-12 12:00,1000,198,.4
47102,백령도,2012-01-13 00:00,30,23450,-49.3
47102,백령도,2012-01-13 00:00,50,20200,-58.5
47102,백령도,2012-01-13 00:00,70,18120,-62.1
47102,백령도,2012-01-13 00:00,100,15920,-60.3
47102,백령도,2012-01-13 00:00,150,13390,-57.5
47102,백령도,2012-01-13 00:00,200,11560,-55.3
47102,백령도,2012-01-13 00:00,250,10130,-53.1
47102,백령도,2012-01-13 00:00,300,8950,-49.3
47102,백령도,2012-01-13 00:00,400,7010,-36.9
47102,백령도,2012-01-13 00:00,500,5440,-28.7
47102,백령도,2012-01-13 00:00,700,2958,-14.5
47102,백령도,2012-01-13 00:00,850,1469,-10.1
47102,백령도,2012-01-13 00:00,925,813,-6.1
47102,백령도,2012-01-13 00:00,1000,196,-.3
47102,백령도,2012-01-13 12:00,10,30830,-46.3
47102,백령도,2012-01-13 12:00,20,26160,-39.5
47102,백령도,2012-01-13 12:00,30,23440,-46.5
47102,백령도,2012-01-13 12:00,50,20190,-59.3
47102,백령도,2012-01-13 12:00,70,18120,-62.1
47102,백령도,2012-01-13 12:00,100,15930,-61.3
47102,백령도,2012-01-13 12:00,150,13400,-58.7
47102,백령도,2012-01-13 12:00,200,11570,-54.9
47102,백령도,2012-01-13 12:00,250,10140,-52.3
47102,백령도,2012-01-13 12:00,300,8960,-49.5
47102,백령도,2012-01-13 12:00,400,7030,-37.1
47102,백령도,2012-01-13 12:00,500,5450,-28.1
47102,백령도,2012-01-13 12:00,700,2963,-13.3
47102,백령도,2012-01-13 12:00,850,1478,-12.1
47102,백령도,2012-01-13 12:00,925,825,-6.7
47102,백령도,2012-01-13 12:00,1000,210,-.9
47102,백령도,2012-01-14 00:00,10,30790,-45.1
47102,백령도,2012-01-14 00:00,20,26120,-43.3
47102,백령도,2012-01-14 00:00,30,23420,-53.5
47102,백령도,2012-01-14 00:00,50,20170,-56.7
47102,백령도,2012-01-14 00:00,70,18090,-64.7
47102,백령도,2012-01-14 00:00,100,15890,-64.3
47102,백령도,2012-01-14 00:00,150,13390,-60.1
47102,백령도,2012-01-14 00:00,200,11570,-54.3
47102,백령도,2012-01-14 00:00,250,10130,-51.5
47102,백령도,2012-01-14 00:00,300,8950,-52.3
47102,백령도,2012-01-14 00:00,400,7030,-37.5
47102,백령도,2012-01-14 00:00,500,5450,-26.1
47102,백령도,2012-01-14 00:00,700,2957,-13.9
47102,백령도,2012-01-14 00:00,850,1474,-9.9
47102,백령도,2012-01-14 00:00,925,817,-6.3
47102,백령도,2012-01-14 00:00,1000,201,-.9
47102,백령도,2012-01-14 12:00,10,30760,-46.7
47102,백령도,2012-01-14 12:00,20,26130,-45.3
47102,백령도,2012-01-14 12:00,30,23430,-49.5
47102,백령도,2012-01-14 12:00,50,20180,-62.9
47102,백령도,2012-01-14 12:00,70,18110,-60.3
47102,백령도,2012-01-14 12:00,100,15920,-64.5
47102,백령도,2012-01-14 12:00,150,13430,-61.9
47102,백령도,2012-01-14 12:00,200,11620,-54.1
47102,백령도,2012-01-14 12:00,250,10170,-50.1
47102,백령도,2012-01-14 12:00,300,8970,-45.7
47102,백령도,2012-01-14 12:00,400,7030,-36.9
47102,백령도,2012-01-14 12:00,500,5450,-27.1
47102,백령도,2012-01-14 12:00,700,2949,-14.3
47102,백령도,2012-01-14 12:00,850,1462,-9.3
47102,백령도,2012-01-14 12:00,925,805,-6.9
47102,백령도,2012-01-14 12:00,1000,191,-1.1
47102,백령도,2012-01-15 00:00,20,26130,-45.5
47102,백령도,2012-01-15 00:00,30,23450,-50.1
47102,백령도,2012-01-15 00:00,50,20200,-58.7
47102,백령도,2012-01-15 00:00,70,18120,-62.5
47102,백령도,2012-01-15 00:00,100,15940,-65.5
47102,백령도,2012-01-15 00:00,150,13430,-60.1
47102,백령도,2012-01-15 00:00,200,11620,-55.3
47102,백령도,2012-01-15 00:00,250,10190,-50.1
47102,백령도,2012-01-15 00:00,300,8970,-41.1
47102,백령도,2012-01-15 00:00,400,7010,-39.5
47102,백령도,2012-01-15 00:00,500,5450,-28.1
47102,백령도,2012-01-15 00:00,700,2953,-12.9
47102,백령도,2012-01-15 00:00,850,1458,-9.5
47102,백령도,2012-01-15 00:00,925,804,-8.1
47102,백령도,2012-01-15 00:00,1000,195,-3.9
47102,백령도,2012-01-15 12:00,30,23470,-49.3
47102,백령도,2012-01-15 12:00,50,20220,-59.7
47102,백령도,2012-01-15 12:00,70,18130,-66.9
47102,백령도,2012-01-15 12:00,100,15960,-62.7
47102,백령도,2012-01-15 12:00,150,13450,-59.7
47102,백령도,2012-01-15 12:00,200,11630,-55.5
47102,백령도,2012-01-15 12:00,250,10190,-50.1
47102,백령도,2012-01-15 12:00,300,8980,-42.1
47102,백령도,2012-01-15 12:00,400,7000,-34.3
47102,백령도,2012-01-15 12:00,500,5430,-30.1
47102,백령도,2012-01-15 12:00,700,2948,-13.9
47102,백령도,2012-01-15 12:00,850,1453,-6.9
47102,백령도,2012-01-15 12:00,925,794,-6.7
47102,백령도,2012-01-15 12:00,1000,182,-2.5
47102,백령도,2012-01-16 00:00,10,30780,-47.9
47102,백령도,2012-01-16 00:00,20,26160,-47.9
47102,백령도,2012-01-16 00:00,30,23530,-52.9
47102,백령도,2012-01-16 00:00,50,20280,-58.7
47102,백령도,2012-01-16 00:00,70,18180,-62.5
47102,백령도,2012-01-16 00:00,100,15980,-61.3
47102,백령도,2012-01-16 00:00,150,13440,-55.1
47102,백령도,2012-01-16 00:00,200,11590,-50.3
47102,백령도,2012-01-16 00:00,250,10120,-47.1
47102,백령도,2012-01-16 00:00,300,8910,-45.5
47102,백령도,2012-01-16 00:00,400,6980,-40.3
47102,백령도,2012-01-16 00:00,500,5410,-30.3
47102,백령도,2012-01-16 00:00,700,2942,-13.1
47102,백령도,2012-01-16 00:00,850,1446,-6.9
47102,백령도,2012-01-16 00:00,925,783,-4.5
47102,백령도,2012-01-16 00:00,1000,170,-2.9
47102,백령도,2012-01-16 12:00,10,30750,-44.7
47102,백령도,2012-01-16 12:00,20,26180,-51.9
47102,백령도,2012-01-16 12:00,30,23560,-52.5
47102,백령도,2012-01-16 12:00,50,20300,-59.9
47102,백령도,2012-01-16 12:00,70,18200,-62.1
47102,백령도,2012-01-16 12:00,100,15980,-58.7
47102,백령도,2012-01-16 12:00,150,13390,-52.3
47102,백령도,2012-01-16 12:00,200,11500,-46.5
47102,백령도,2012-01-16 12:00,250,10040,-49.3
47102,백령도,2012-01-16 12:00,300,8850,-52.3
47102,백령도,2012-01-16 12:00,400,6970,-42.9
47102,백령도,2012-01-16 12:00,500,5430,-30.3
47102,백령도,2012-01-16 12:00,700,2956,-13.3
47102,백령도,2012-01-16 12:00,850,1454,-5.5
47102,백령도,2012-01-16 12:00,925,786,-1.1
47102,백령도,2012-01-16 12:00,1000,165,-1.1
47102,백령도,2012-01-17 00:00,10,30780,-47.3
47102,백령도,2012-01-17 00:00,20,26190,-47.3
47102,백령도,2012-01-17 00:00,30,23570,-54.9
47102,백령도,2012-01-17 00:00,50,20330,-54.9
47102,백령도,2012-01-17 00:00,70,18220,-59.9
47102,백령도,2012-01-17 00:00,100,15960,-55.9
47102,백령도,2012-01-17 00:00,150,13380,-53.1
47102,백령도,2012-01-17 00:00,200,11500,-49.3
47102,백령도,2012-01-17 00:00,250,10030,-49.1
47102,백령도,2012-01-17 00:00,300,8850,-50.7
47102,백령도,2012-01-17 00:00,400,6950,-43.5
47102,백령도,2012-01-17 00:00,500,5410,-30.9
47102,백령도,2012-01-17 00:00,700,2944,-15.3
47102,백령도,2012-01-17 00:00,850,1454,-6.5
47102,백령도,2012-01-17 00:00,925,789,-2.5
47102,백령도,2012-01-17 00:00,1000,170,-1.1
