지점,지점명,일시(UTC),기압(hPa),고도(gpm),기온(°C)
47102,백령도,2014-01-03 12:00,850,1447,-5.3
47102,백령도,2014-01-03 12:00,925,784,-4.1
47102,백령도,2014-01-03 12:00,1000,,1.8
47102,백령도,2014-01-04 00:00,10,31240,-33.5
47102,백령도,2014-01-04 00:00,20,26430,-43.1
47102,백령도,2014-01-04 00:00,30,23750,-51.1
47102,백령도,2014-01-04 00:00,50,20460,-55.5
47102,백령도,2014-01-04 00:00,70,18330,-57.1
47102,백령도,2014-01-04 00:00,100,16060,-54.9
47102,백령도,2014-01-04 00:00,150,13440,-49.1
47102,백령도,2014-01-04 00:00,200,11550,-49.1
47102,백령도,2014-01-04 00:00,250,10090,-51.3
47102,백령도,2014-01-04 00:00,300,8920,-51.3
47102,백령도,2014-01-04 00:00,400,7000,-40.1
47102,백령도,2014-01-04 00:00,500,5440,-28.5
47102,백령도,2014-01-04 00:00,700,2948,-14.5
47102,백령도,2014-01-04 00:00,850,1452,-8.5
47102,백령도,2014-01-04 00:00,925,795,-7.1
47102,백령도,2014-01-04 00:00,1000,177,-1.3
47102,백령도,2014-01-04 06:00,10,31150,-36.1
47102,백령도,2014-01-04 06:00,20,26400,-45.7
47102,백령도,2014-01-04 06:00,30,23700,-49.3
47102,백령도,2014-01-04 06:00,50,20420,-55.7
47102,백령도,2014-01-04 06:00,70,18290,-57.5
47102,백령도,2014-01-04 06:00,100,16030,-53.9
47102,백령도,2014-01-04 06:00,150,13400,-50.9
47102,백령도,2014-01-04 06:00,200,11520,-47.9
47102,백령도,2014-01-04 06:00,250,10050,-49.7
47102,백령도,2014-01-04 06:00,300,8870,-54.1
47102,백령도,2014-01-04 06:00,400,6970,-40.5
47102,백령도,2014-01-04 06:00,500,5410,-27.9
47102,백령도,2014-01-04 06:00,700,2938,-14.5
47102,백령도,2014-01-04 06:00,850,1445,-7.3
47102,백령도,2014-01-04 06:00,925,783,-4.5
47102,백령도,2014-01-04 06:00,1000,165,.6
47102,백령도,2014-01-04 12:00,100,16060,-55.1
47102,백령도,2014-01-04 12:00,150,13430,-47.5
47102,백령도,2014-01-04 12:00,200,11520,-46.5
47102,백령도,2014-01-04 12:00,250,10050,-49.3
47102,백령도,2014-01-04 12:00,300,8860,-51.3
47102,백령도,2014-01-04 12:00,400,6970,-42.1
47102,백령도,2014-01-04 12:00,500,5420,-30.5
47102,백령도,2014-01-04 12:00,700,2945,-15.1
47102,백령도,2014-01-04 12:00,850,1454,-7.1
47102,백령도,2014-01-04 12:00,925,792,-5.9
47102,백령도,2014-01-04 12:00,1000,174,-.3
47102,백령도,2014-01-04 13:00,100,16060,-55.1
47102,백령도,2014-01-04 13:00,150,13430,-47.5
47102,백령도,2014-01-04 13:00,200,11520,-46.5
47102,백령도,2014-01-04 13:00,250,10050,-49.3
47102,백령도,2014-01-04 13:00,300,8860,-51.3
47102,백령도,2014-01-04 13:00,400,6970,-42.1
47102,백령도,2014-01-04 13:00,500,5420,-30.5
47102,백령도,2014-01-04 13:00,700,2945,-15.1
47102,백령도,2014-01-04 13:00,850,1454,-7.1
47102,백령도,2014-01-04 13:00,925,792,-5.9
47102,백령도,2014-01-04 13:00,1000,174,-.3
47102,백령도,2014-01-05 00:00,20,26410,-43.7
47102,백령도,2014-01-05 00:00,30,23740,-49.7
47102,백령도,2014-01-05 00:00,50,20460,-59.9
47102,백령도,2014-01-05 00:00,70,18340,-56.1
47102,백령도,2014-01-05 00:00,100,16110,-56.9
47102,백령도,2014-01-05 00:00,150,13490,-45.7
47102,백령도,2014-01-05 00:00,200,11570,-44.3
47102,백령도,2014-01-05 00:00,250,10060,-45.3
47102,백령도,2014-01-05 00:00,300,8850,-48.9
47102,백령도,2014-01-05 00:00,400,6930,-40.1
47102,백령도,2014-01-05 00:00,500,5380,-31.5
47102,백령도,2014-01-05 00:00,700,2947,-18.1
47102,백령도,2014-01-05 00:00,850,1469,-7.7
47102,백령도,2014-01-05 00:00,925,807,-4.9
47102,백령도,2014-01-05 00:00,1000,187,-1.3
47102,백령도,2014-01-05 06:00,10,31140,-37.3
47102,백령도,2014-01-05 06:00,20,26440,-44.1
47102,백령도,2014-01-05 06:00,30,23750,-48.7
47102,백령도,2014-01-05 06:00,50,20470,-57.5
47102,백령도,2014-01-05 06:00,70,18340,-58.9
47102,백령도,2014-01-05 06:00,100,16110,-58.3
47102,백령도,2014-01-05 06:00,150,13490,-45.5
47102,백령도,2014-01-05 06:00,200,11570,-44.1
47102,백령도,2014-01-05 06:00,250,10070,-42.7
47102,백령도,2014-01-05 06:00,300,8850,-50.7
47102,백령도,2014-01-05 06:00,400,6950,-40.9
47102,백령도,2014-01-05 06:00,500,5400,-30.5
47102,백령도,2014-01-05 06:00,700,2949,-18.3
47102,백령도,2014-01-05 06:00,850,1471,-8.9
47102,백령도,2014-01-05 06:00,925,811,-4.3
47102,백령도,2014-01-05 06:00,1000,188,2.4
47102,백령도,2014-01-05 12:00,20,26420,-44.7
47102,백령도,2014-01-05 12:00,30,23750,-51.3
47102,백령도,2014-01-05 12:00,50,20460,-59.1
47102,백령도,2014-01-05 12:00,70,18340,-59.1
47102,백령도,2014-01-05 12:00,100,16100,-56.7
47102,백령도,2014-01-05 12:00,150,13490,-47.9
47102,백령도,2014-01-05 12:00,200,11590,-46.1
47102,백령도,2014-01-05 12:00,250,10120,-48.1
47102,백령도,2014-01-05 12:00,300,8920,-49.5
47102,백령도,2014-01-05 12:00,400,7010,-40.3
47102,백령도,2014-01-05 12:00,500,5450,-28.9
47102,백령도,2014-01-05 12:00,700,2965,-16.1
47102,백령도,2014-01-05 12:00,850,1485,-8.3
47102,백령도,2014-01-05 12:00,925,823,-3.5
47102,백령도,2014-01-05 12:00,1000,201,1
47102,백령도,2014-01-06 00:00,10,31130,-38.7
47102,백령도,2014-01-06 00:00,20,26460,-43.9
47102,백령도,2014-01-06 00:00,30,23770,-47.9
47102,백령도,2014-01-06 00:00,50,20450,-54.7
47102,백령도,2014-01-06 00:00,70,18320,-58.9
47102,백령도,2014-01-06 00:00,100,16090,-58.1
47102,백령도,2014-01-06 00:00,150,13490,-52.1
47102,백령도,2014-01-06 00:00,200,11620,-52.5
47102,백령도,2014-01-06 00:00,250,10200,-55.7
47102,백령도,2014-01-06 00:00,300,9030,-51.5
47102,백령도,2014-01-06 00:00,400,7110,-38.5
47102,백령도,2014-01-06 00:00,500,5540,-25.7
47102,백령도,2014-01-06 00:00,700,3014,-8.5
47102,백령도,2014-01-06 00:00,850,1510,-7.5
47102,백령도,2014-01-06 00:00,925,845,-2.9
47102,백령도,2014-01-06 00:00,1000,219,1
47102,백령도,2014-01-06 06:00,10,31160,-37.7
47102,백령도,2014-01-06 06:00,20,26500,-42.3
47102,백령도,2014-01-06 06:00,30,23790,-47.7
47102,백령도,2014-01-06 06:00,50,20450,-54.1
47102,백령도,2014-01-06 06:00,70,18310,-57.7
47102,백령도,2014-01-06 06:00,100,16080,-58.3
47102,백령도,2014-01-06 06:00,150,13500,-52.7
47102,백령도,2014-01-06 06:00,200,11640,-54.1
47102,백령도,2014-01-06 06:00,250,10220,-57.5
47102,백령도,2014-01-06 06:00,300,9060,-50.9
47102,백령도,2014-01-06 06:00,400,7140,-37.7
47102,백령도,2014-01-06 06:00,500,5560,-24.7
47102,백령도,2014-01-06 06:00,700,3025,-8.3
47102,백령도,2014-01-06 06:00,850,1514,-7.3
47102,백령도,2014-01-06 06:00,925,850,-2.3
47102,백령도,2014-01-06 06:00,1000,219,2.8
47102,백령도,2014-01-06 12:00,10,31120,-39.7
47102,백령도,2014-01-06 12:00,20,26460,-46.5
47102,백령도,2014-01-06 12:00,30,23790,-48.9
47102,백령도,2014-01-06 12:00,50,20450,-54.3
47102,백령도,2014-01-06 12:00,70,18310,-57.5
47102,백령도,2014-01-06 12:00,100,16080,-59.7
47102,백령도,2014-01-06 12:00,150,13510,-53.7
47102,백령도,2014-01-06 12:00,200,11660,-54.1
47102,백령도,2014-01-06 12:00,250,10250,-59.1
47102,백령도,2014-01-06 12:00,300,9090,-51.3
47102,백령도,2014-01-06 12:00,400,7160,-36.5
47102,백령도,2014-01-06 12:00,500,5570,-23.5
47102,백령도,2014-01-06 12:00,700,3031,-6.7
47102,백령도,2014-01-06 12:00,850,1511,-6.5
47102,백령도,2014-01-06 12:00,925,845,-2.3
47102,백령도,2014-01-06 12:00,1000,210,2.4
47102,백령도,2014-01-07 00:00,10,31150,-36.5
47102,백령도,2014-01-07 00:00,20,26460,-45.7
47102,백령도,2014-01-07 00:00,30,23770,-49.1
47102,백령도,2014-01-07 00:00,50,20450,-51.5
47102,백령도,2014-01-07 00:00,70,18330,-59.7
47102,백령도,2014-01-07 00:00,100,16100,-62.7
47102,백령도,2014-01-07 00:00,150,13560,-56.5
47102,백령도,2014-01-07 00:00,200,11720,-52.1
47102,백령도,2014-01-07 00:00,250,10270,-53.7
47102,백령도,2014-01-07 00:00,300,9100,-49.9
47102,백령도,2014-01-07 00:00,400,7150,-33.3
47102,백령도,2014-01-07 00:00,500,5540,-21.5
47102,백령도,2014-01-07 00:00,700,3017,-11.7
47102,백령도,2014-01-07 00:00,850,1500,-2.5
47102,백령도,2014-01-07 00:00,925,830,-.9
47102,백령도,2014-01-07 00:00,1000,202,3
47102,백령도,2014-01-07 06:00,10,31160,-36.3
47102,백령도,2014-01-07 06:00,20,26450,-46.1
47102,백령도,2014-01-07 06:00,30,23770,-48.5
47102,백령도,2014-01-07 06:00,50,20440,-53.9
47102,백령도,2014-01-07 06:00,70,18330,-56.1
47102,백령도,2014-01-07 06:00,100,16110,-61.3
47102,백령도,2014-01-07 06:00,150,13580,-59.7
47102,백령도,2014-01-07 06:00,200,11740,-50.3
47102,백령도,2014-01-07 06:00,250,10270,-47.9
47102,백령도,2014-01-07 06:00,300,9080,-49.1
47102,백령도,2014-01-07 06:00,400,7120,-33.9
47102,백령도,2014-01-07 06:00,500,5520,-22.3
47102,백령도,2014-01-07 06:00,700,2997,-12.7
47102,백령도,2014-01-07 06:00,850,1488,-4.7
47102,백령도,2014-01-07 06:00,925,817,.2
47102,백령도,2014-01-07 06:00,1000,185,4.8
47102,백령도,2014-01-07 12:00,100,16120,-62.5
47102,백령도,2014-01-07 12:00,150,13600,-59.1
47102,백령도,2014-01-07 12:00,200,11760,-49.7
47102,백령도,2014-01-07 12:00,250,10280,-47.1
47102,백령도,2014-01-07 12:00,300,9070,-46.1
47102,백령도,2014-01-07 12:00,400,7110,-33.9
47102,백령도,2014-01-07 12:00,500,5510,-23.1
47102,백령도,2014-01-07 12:00,700,2999,-13.9
47102,백령도,2014-01-07 12:00,850,1495,-4.3
47102,백령도,2014-01-07 12:00,925,824,0
47102,백령도,2014-01-07 12:00,1000,193,4
47102,백령도,2014-01-08 00:00,10,31220,-36.9
47102,백령도,2014-01-08 00:00,20,26490,-45.1
47102,백령도,2014-01-08 00:00,30,23790,-48.3
47102,백령도,2014-01-08 00:00,50,20460,-50.9
47102,백령도,2014-01-08 00:00,70,18320,-58.9
47102,백령도,2014-01-08 00:00,100,16080,-59.5
47102,백령도,2014-01-08 00:00,150,13510,-54.7
47102,백령도,2014-01-08 00:00,200,11640,-47.3
47102,백령도,2014-01-08 00:00,250,10170,-49.9
47102,백령도,2014-01-08 00:00,300,8990,-52.3
47102,백령도,2014-01-08 00:00,400,7060,-35.5
47102,백령도,2014-01-08 00:00,500,5470,-24.5
47102,백령도,2014-01-08 00:00,700,2965,-13.1
47102,백령도,2014-01-08 00:00,850,1468,-8.5
47102,백령도,2014-01-08 00:00,925,810,-7.7
47102,백령도,2014-01-08 00:00,1000,197,-2.1
47102,백령도,2014-01-08 06:00,10,31210,-38.7
47102,백령도,2014-01-08 06:00,20,26510,-44.5
47102,백령도,2014-01-08 06:00,30,23810,-48.1
47102,백령도,2014-01-08 06:00,50,20470,-54.5
47102,백령도,2014-01-08 06:00,70,18310,-56.7
47102,백령도,2014-01-08 06:00,100,16050,-54.7
47102,백령도,2014-01-08 06:00,150,13450,-54.3
47102,백령도,2014-01-08 06:00,200,11570,-47.5
47102,백령도,2014-01-08 06:00,250,10110,-51.7
47102,백령도,2014-01-08 06:00,300,8930,-52.5
47102,백령도,2014-01-08 06:00,400,7010,-37.5
47102,백령도,2014-01-08 06:00,500,5430,-25.9
47102,백령도,2014-01-08 06:00,700,2938,-13.1
47102,백령도,2014-01-08 06:00,850,1454,-10.3
47102,백령도,2014-01-08 06:00,925,803,-10.1
47102,백령도,2014-01-08 06:00,1000,185,-3.1
47102,백령도,2014-01-08 12:00,50,20480,-52.5
47102,백령도,2014-01-08 12:00,70,18320,-55.7
47102,백령도,2014-01-08 12:00,100,16030,-54.7
47102,백령도,2014-01-08 12:00,150,13410,-51.1
47102,백령도,2014-01-08 12:00,200,11520,-47.1
47102,백령도,2014-01-08 12:00,250,10050,-46.9
47102,백령도,2014-01-08 12:00,300,8840,-47.7
47102,백령도,2014-01-08 12:00,400,6930,-40.1
47102,백령도,2014-01-08 12:00,500,5370,-29.3
47102,백령도,2014-01-08 12:00,700,2916,-21.9
47102,백령도,2014-01-08 12:00,850,1461,-13.9
47102,백령도,2014-01-08 12:00,925,819,-11.5
47102,백령도,2014-01-08 12:00,1000,215,-5.7
47102,백령도,2014-01-09 00:00,20,26490,-43.1
47102,백령도,2014-01-09 00:00,30,23800,-47.7
47102,백령도,2014-01-09 00:00,50,20450,-52.5
47102,백령도,2014-01-09 00:00,70,18290,-54.3
47102,백령도,2014-01-09 00:00,100,16000,-54.7
47102,백령도,2014-01-09 00:00,150,13380,-49.3
47102,백령도,2014-01-09 00:00,200,11480,-47.5
47102,백령도,2014-01-09 00:00,250,10010,-47.5
47102,백령도,2014-01-09 00:00,300,8810,-48.5
47102,백령도,2014-01-09 00:00,400,6880,-39.9
47102,백령도,2014-01-09 00:00,500,5340,-31.7
47102,백령도,2014-01-09 00:00,700,2907,-22.9
47102,백령도,2014-01-09 00:00,850,1478,-19.5
47102,백령도,2014-01-09 00:00,925,843,-13.9
47102,백령도,2014-01-09 00:00,1000,242,-8.3
47102,백령도,2014-01-09 06:00,10,31170,-41.9
47102,백령도,2014-01-09 06:00,20,26490,-44.7
47102,백령도,2014-01-09 06:00,30,23780,-44.1
47102,백령도,2014-01-09 06:00,50,20440,-52.9
47102,백령도,2014-01-09 06:00,70,18260,-55.5
47102,백령도,2014-01-09 06:00,100,15990,-52.9
47102,백령도,2014-01-09 06:00,150,13360,-49.7
47102,백령도,2014-01-09 06:00,200,11460,-44.9
47102,백령도,2014-01-09 06:00,250,9980,-48.3
47102,백령도,2014-01-09 06:00,300,8790,-50.3
47102,백령도,2014-01-09 06:00,400,6880,-41.9
47102,백령도,2014-01-09 06:00,500,5340,-31.9
47102,백령도,2014-01-09 06:00,700,2906,-22.3
47102,백령도,2014-01-09 06:00,850,1473,-18.1
47102,백령도,2014-01-09 06:00,925,834,-12.1
47102,백령도,2014-01-09 06:00,1000,231,-6.1
47102,백령도,2014-01-09 12:00,10,31210,-41.5
47102,백령도,2014-01-09 12:00,20,26510,-46.5
47102,백령도,2014-01-09 12:00,30,23840,-48.9
47102,백령도,2014-01-09 12:00,50,20490,-49.3
47102,백령도,2014-01-09 12:00,70,18300,-54.5
47102,백령도,2014-01-09 12:00,100,16020,-53.7
47102,백령도,2014-01-09 12:00,150,13390,-48.1
47102,백령도,2014-01-09 12:00,200,11480,-46.3
47102,백령도,2014-01-09 12:00,250,10000,-49.7
47102,백령도,2014-01-09 12:00,300,8820,-51.3
47102,백령도,2014-01-09 12:00,400,6920,-41.1
47102,백령도,2014-01-09 12:00,500,5370,-31.9
47102,백령도,2014-01-09 12:00,700,2929,-21.3
47102,백령도,2014-01-09 12:00,850,1484,-15.3
47102,백령도,2014-01-09 12:00,925,840,-10.7
47102,백령도,2014-01-09 12:00,1000,233,-5.1
47102,백령도,2014-01-10 00:00,100,16020,-52.9
47102,백령도,2014-01-10 00:00,150,13390,-49.9
47102,백령도,2014-01-10 00:00,200,11510,-49.9
47102,백령도,2014-01-10 00:00,250,10040,-50.1
47102,백령도,2014-01-10 00:00,300,8870,-51.3
47102,백령도,2014-01-10 00:00,400,6960,-42.5
47102,백령도,2014-01-10 00:00,500,5410,-31.5
47102,백령도,2014-01-10 00:00,700,2959,-18.1
47102,백령도,2014-01-10 00:00,850,1497,-14.1
47102,백령도,2014-01-10 00:00,925,850,-9.1
47102,백령도,2014-01-10 00:00,1000,241,-4.5
47102,백령도,2014-01-10 06:00,10,31240,-39.7
47102,백령도,2014-01-10 06:00,20,26550,-42.9
47102,백령도,2014-01-10 06:00,30,23850,-46.7
47102,백령도,2014-01-10 06:00,50,20510,-52.5
47102,백령도,2014-01-10 06:00,70,18340,-52.9
47102,백령도,2014-01-10 06:00,100,16040,-52.7
47102,백령도,2014-01-10 06:00,150,13430,-52.3
47102,백령도,2014-01-10 06:00,200,11550,-52.3
47102,백령도,2014-01-10 06:00,250,10110,-54.5
47102,백령도,2014-01-10 06:00,300,8930,-50.1
47102,백령도,2014-01-10 06:00,400,7000,-36.3
47102,백령도,2014-01-10 06:00,500,5430,-30.1
47102,백령도,2014-01-10 06:00,700,2971,-16.3
47102,백령도,2014-01-10 06:00,850,1504,-13.5
47102,백령도,2014-01-10 06:00,925,854,-7.9
47102,백령도,2014-01-10 06:00,1000,238,-1.9
47102,백령도,2014-01-10 12:00,10,31140,-42.9
47102,백령도,2014-01-10 12:00,20,26510,-46.3
47102,백령도,2014-01-10 12:00,30,23830,-47.1
47102,백령도,2014-01-10 12:00,50,20480,-53.9
47102,백령도,2014-01-10 12:00,70,18310,-54.1
47102,백령도,2014-01-10 12:00,100,16040,-51.9
47102,백령도,2014-01-10 12:00,150,13420,-52.7
47102,백령도,2014-01-10 12:00,200,11560,-50.7
47102,백령도,2014-01-10 12:00,250,10120,-54.9
47102,백령도,2014-01-10 12:00,300,8940,-51.5
47102,백령도,2014-01-10 12:00,400,7010,-35.7
47102,백령도,2014-01-10 12:00,500,5430,-27.9
47102,백령도,2014-01-10 12:00,700,2975,-18.9
47102,백령도,2014-01-10 12:00,850,1510,-11.1
47102,백령도,2014-01-10 12:00,925,855,-5.9
47102,백령도,2014-01-10 12:00,1000,238,0
47102,백령도,2014-01-11 00:00,10,31200,-41.5
47102,백령도,2014-01-11 00:00,20,26530,-44.7
47102,백령도,2014-01-11 00:00,30,23840,-47.1
47102,백령도,2014-01-11 00:00,50,20500,-54.9
47102,백령도,2014-01-11 00:00,70,18350,-55.3
47102,백령도,2014-01-11 00:00,100,16090,-56.7
47102,백령도,2014-01-11 00:00,150,13500,-53.3
47102,백령도,2014-01-11 00:00,200,11640,-50.1
47102,백령도,2014-01-11 00:00,250,10190,-52.3
47102,백령도,2014-01-11 00:00,300,9010,-49.9
47102,백령도,2014-01-11 00:00,400,7070,-36.7
47102,백령도,2014-01-11 00:00,500,5500,-26.9
47102,백령도,2014-01-11 00:00,700,3010,-13.1
47102,백령도,2014-01-11 00:00,850,1527,-11.7
47102,백령도,2014-01-11 00:00,925,873,-6.3
47102,백령도,2014-01-11 00:00,1000,257,-1.3
47102,백령도,2014-01-11 06:00,10,31250,-40.3
47102,백령도,2014-01-11 06:00,20,26570,-46.3
47102,백령도,2014-01-11 06:00,30,23890,-47.5
47102,백령도,2014-01-11 06:00,50,20520,-50.5
47102,백령도,2014-01-11 06:00,70,18360,-54.1
47102,백령도,2014-01-11 06:00,100,16100,-56.5
47102,백령도,2014-01-11 06:00,150,13510,-51.3
47102,백령도,2014-01-11 06:00,200,11630,-48.9
47102,백령도,2014-01-11 06:00,250,10170,-50.5
47102,백령도,2014-01-11 06:00,300,8980,-48.9
47102,백령도,2014-01-11 06:00,400,7050,-37.3
47102,백령도,2014-01-11 06:00,500,5480,-28.9
47102,백령도,2014-01-11 06:00,700,2993,-14.1
47102,백령도,2014-01-11 06:00,850,1513,-9.3
47102,백령도,2014-01-11 06:00,925,854,-5.3
47102,백령도,2014-01-11 06:00,1000,237,-1.1
47102,백령도,2014-01-11 12:00,30,23870,-48.3
47102,백령도,2014-01-11 12:00,50,20530,-51.1
47102,백령도,2014-01-11 12:00,70,18370,-55.7
47102,백령도,2014-01-11 12:00,100,16110,-55.5
47102,백령도,2014-01-11 12:00,150,13510,-50.1
47102,백령도,2014-01-11 12:00,200,11620,-48.3
47102,백령도,2014-01-11 12:00,250,10160,-49.9
47102,백령도,2014-01-11 12:00,300,8960,-47.3
47102,백령도,2014-01-11 12:00,400,7040,-39.5
47102,백령도,2014-01-11 12:00,500,5470,-28.1
47102,백령도,2014-01-11 12:00,700,2995,-14.9
47102,백령도,2014-01-11 12:00,850,1515,-9.7
47102,백령도,2014-01-11 12:00,925,856,-4.3
47102,백령도,2014-01-11 12:00,1000,235,1.6
47102,백령도,2014-01-12 00:00,10,31270,-40.1
47102,백령도,2014-01-12 00:00,20,26590,-44.9
47102,백령도,2014-01-12 00:00,30,23900,-49.1
47102,백령도,2014-01-12 00:00,50,20550,-52.5
47102,백령도,2014-01-12 00:00,70,18390,-58.1
47102,백령도,2014-01-12 00:00,100,16130,-55.3
47102,백령도,2014-01-12 00:00,150,13520,-52.9
47102,백령도,2014-01-12 00:00,200,11630,-46.1
47102,백령도,2014-01-12 00:00,250,10150,-46.9
47102,백령도,2014-01-12 00:00,300,8950,-49.5
47102,백령도,2014-01-12 00:00,400,7010,-35.5
47102,백령도,2014-01-12 00:00,500,5430,-26.9
47102,백령도,2014-01-12 00:00,700,2969,-17.5
47102,백령도,2014-01-12 00:00,850,1495,-10.1
47102,백령도,2014-01-12 00:00,925,841,-6.7
47102,백령도,2014-01-12 00:00,1000,229,-2.3
47102,백령도,2014-01-12 06:00,10,31150,-40.1
47102,백령도,2014-01-12 06:00,20,26480,-46.3
47102,백령도,2014-01-12 06:00,30,23810,-49.3
47102,백령도,2014-01-12 06:00,50,20490,-53.1
47102,백령도,2014-01-12 06:00,70,18340,-55.1
47102,백령도,2014-01-12 06:00,100,16080,-55.7
47102,백령도,2014-01-12 06:00,150,13470,-50.9
47102,백령도,2014-01-12 06:00,200,11580,-47.5
47102,백령도,2014-01-12 06:00,250,10100,-47.7
47102,백령도,2014-01-12 06:00,300,8890,-46.7
47102,백령도,2014-01-12 06:00,400,6960,-40.7
47102,백령도,2014-01-12 06:00,500,5410,-31.3
47102,백령도,2014-01-12 06:00,700,2962,-16.7
47102,백령도,2014-01-12 06:00,850,1486,-11.5
47102,백령도,2014-01-12 06:00,925,841,-12.3
47102,백령도,2014-01-12 06:00,1000,239,-6.1
47102,백령도,2014-01-12 12:00,10,31110,-43.1
