지점,지점명,일시(UTC),기압(hPa),고도(gpm),기온(°C)
47102,백령도,2017-11-05 00:00,700,3147,.4
47102,백령도,2017-11-05 00:00,850,1566,4
47102,백령도,2017-11-05 00:00,925,886,3.4
47102,백령도,2017-11-05 00:00,1000,246,9.6
47102,백령도,2017-11-05 12:00,10,30920,-52.3
47102,백령도,2017-11-05 12:00,20,26440,-55.1
47102,백령도,2017-11-05 12:00,30,23830,-53.9
47102,백령도,2017-11-05 12:00,50,20620,-59.7
47102,백령도,2017-11-05 12:00,70,18530,-64.7
47102,백령도,2017-11-05 12:00,100,16340,-62.9
47102,백령도,2017-11-05 12:00,150,13830,-59.1
47102,백령도,2017-11-05 12:00,200,12020,-56.7
47102,백령도,2017-11-05 12:00,250,10590,-51.1
47102,백령도,2017-11-05 12:00,300,9390,-43.9
47102,백령도,2017-11-05 12:00,400,7390,-28.3
47102,백령도,2017-11-05 12:00,500,5750,-15.9
47102,백령도,2017-11-05 12:00,700,3128,-.3
47102,백령도,2017-11-05 12:00,850,1552,6.4
47102,백령도,2017-11-05 12:00,925,862,4.6
47102,백령도,2017-11-05 12:00,1000,219,10.2
47102,백령도,2017-11-06 00:00,20,26400,-53.7
47102,백령도,2017-11-06 00:00,30,23820,-59.3
47102,백령도,2017-11-06 00:00,50,20610,-59.5
47102,백령도,2017-11-06 00:00,70,18540,-63.9
47102,백령도,2017-11-06 00:00,100,16370,-64.3
47102,백령도,2017-11-06 00:00,150,13850,-56.3
47102,백령도,2017-11-06 00:00,200,12020,-52.9
47102,백령도,2017-11-06 00:00,250,10570,-49.1
47102,백령도,2017-11-06 00:00,300,9350,-41.7
47102,백령도,2017-11-06 00:00,400,7350,-28.9
47102,백령도,2017-11-06 00:00,500,5720,-19.1
47102,백령도,2017-11-06 00:00,700,3123,.2
47102,백령도,2017-11-06 00:00,850,1539,7.2
47102,백령도,2017-11-06 00:00,925,850,6.6
47102,백령도,2017-11-06 00:00,1000,203,12.4
47102,백령도,2017-11-06 12:00,10,30870,-46.1
47102,백령도,2017-11-06 12:00,20,26420,-53.7
47102,백령도,2017-11-06 12:00,30,23850,-57.1
47102,백령도,2017-11-06 12:00,50,20620,-62.9
47102,백령도,2017-11-06 12:00,70,18550,-65.1
47102,백령도,2017-11-06 12:00,100,16380,-63.7
47102,백령도,2017-11-06 12:00,150,13870,-57.5
47102,백령도,2017-11-06 12:00,200,12020,-48.7
47102,백령도,2017-11-06 12:00,250,10540,-44.9
47102,백령도,2017-11-06 12:00,300,9330,-44.1
47102,백령도,2017-11-06 12:00,400,7340,-29.3
47102,백령도,2017-11-06 12:00,500,5710,-18.1
47102,백령도,2017-11-06 12:00,700,3117,-.3
47102,백령도,2017-11-06 12:00,850,1530,9.4
47102,백령도,2017-11-06 12:00,925,833,8
47102,백령도,2017-11-06 12:00,1000,185,12
47102,백령도,2017-11-07 00:00,20,26390,-56.9
47102,백령도,2017-11-07 00:00,30,23830,-55.7
47102,백령도,2017-11-07 00:00,50,20600,-60.7
47102,백령도,2017-11-07 00:00,70,18520,-63.5
47102,백령도,2017-11-07 00:00,100,16350,-68.5
47102,백령도,2017-11-07 00:00,150,13870,-59.9
47102,백령도,2017-11-07 00:00,200,12040,-50.7
47102,백령도,2017-11-07 00:00,250,10570,-46.3
47102,백령도,2017-11-07 00:00,300,9340,-40.3
47102,백령도,2017-11-07 00:00,400,7350,-29.1
47102,백령도,2017-11-07 00:00,500,5720,-16.9
47102,백령도,2017-11-07 00:00,700,3107,0
47102,백령도,2017-11-07 00:00,850,1531,4.8
47102,백령도,2017-11-07 00:00,925,834,10.2
47102,백령도,2017-11-07 00:00,1000,180,13
47102,백령도,2017-11-07 12:00,10,,
47102,백령도,2017-11-07 12:00,20,26420,-54.7
47102,백령도,2017-11-07 12:00,30,23820,-54.7
47102,백령도,2017-11-07 12:00,50,20580,-59.3
47102,백령도,2017-11-07 12:00,70,18510,-64.5
47102,백령도,2017-11-07 12:00,100,16340,-64.7
47102,백령도,2017-11-07 12:00,150,13820,-57.7
47102,백령도,2017-11-07 12:00,200,11970,-51.3
47102,백령도,2017-11-07 12:00,250,10510,-45.7
47102,백령도,2017-11-07 12:00,300,9270,-37.9
47102,백령도,2017-11-07 12:00,400,7270,-30.1
47102,백령도,2017-11-07 12:00,500,5660,-20.5
47102,백령도,2017-11-07 12:00,700,3079,-1.7
47102,백령도,2017-11-07 12:00,850,1503,7.8
47102,백령도,2017-11-07 12:00,925,803,9.4
47102,백령도,2017-11-07 12:00,1000,,
47102,백령도,2017-11-08 00:00,20,26380,-52.1
47102,백령도,2017-11-08 00:00,30,23790,-55.7
47102,백령도,2017-11-08 00:00,50,20550,-58.7
47102,백령도,2017-11-08 00:00,70,18470,-65.5
47102,백령도,2017-11-08 00:00,100,16300,-63.9
47102,백령도,2017-11-08 00:00,150,13780,-57.3
47102,백령도,2017-11-08 00:00,200,11930,-51.7
47102,백령도,2017-11-08 00:00,250,10470,-47.7
47102,백령도,2017-11-08 00:00,300,9250,-39.7
47102,백령도,2017-11-08 00:00,400,7240,-32.7
47102,백령도,2017-11-08 00:00,500,5640,-21.5
47102,백령도,2017-11-08 00:00,700,3061,-5.3
47102,백령도,2017-11-08 00:00,850,1510,3.6
47102,백령도,2017-11-08 00:00,925,821,5.4
47102,백령도,2017-11-08 00:00,1000,180,9.6
47102,백령도,2017-11-08 12:00,10,30950,-47.9
47102,백령도,2017-11-08 12:00,20,26430,-51.7
47102,백령도,2017-11-08 12:00,30,23820,-53.3
47102,백령도,2017-11-08 12:00,50,20570,-55.3
47102,백령도,2017-11-08 12:00,70,18480,-64.7
47102,백령도,2017-11-08 12:00,100,16280,-60.7
47102,백령도,2017-11-08 12:00,150,13760,-57.5
47102,백령도,2017-11-08 12:00,200,11910,-50.1
47102,백령도,2017-11-08 12:00,250,10450,-46.7
47102,백령도,2017-11-08 12:00,300,9230,-44.9
47102,백령도,2017-11-08 12:00,400,7280,-33.9
47102,백령도,2017-11-08 12:00,500,5670,-20.1
47102,백령도,2017-11-08 12:00,700,3087,-2.7
47102,백령도,2017-11-08 12:00,850,1527,3.2
47102,백령도,2017-11-08 12:00,925,843,2.6
47102,백령도,2017-11-08 12:00,1000,205,9
47102,백령도,2017-11-09 00:00,10,30960,-44.5
47102,백령도,2017-11-09 00:00,20,26400,-45.9
47102,백령도,2017-11-09 00:00,30,23790,-55.5
47102,백령도,2017-11-09 00:00,50,20540,-59.5
47102,백령도,2017-11-09 00:00,70,18460,-62.9
47102,백령도,2017-11-09 00:00,100,16260,-62.9
47102,백령도,2017-11-09 00:00,150,13750,-58.1
47102,백령도,2017-11-09 00:00,200,11920,-53.3
47102,백령도,2017-11-09 00:00,250,10470,-49.7
47102,백령도,2017-11-09 00:00,300,9270,-46.3
47102,백령도,2017-11-09 00:00,400,7290,-32.3
47102,백령도,2017-11-09 00:00,500,5680,-20.9
47102,백령도,2017-11-09 00:00,700,3109,-2.1
47102,백령도,2017-11-09 00:00,850,1546,4.6
47102,백령도,2017-11-09 00:00,925,854,7.2
47102,백령도,2017-11-09 00:00,1000,215,8
47102,백령도,2017-11-09 12:00,10,31030,-47.1
47102,백령도,2017-11-09 12:00,20,26450,-50.1
47102,백령도,2017-11-09 12:00,30,23810,-50.7
47102,백령도,2017-11-09 12:00,50,20560,-58.3
47102,백령도,2017-11-09 12:00,70,18450,-58.7
47102,백령도,2017-11-09 12:00,100,16270,-66.9
47102,백령도,2017-11-09 12:00,150,13790,-59.5
47102,백령도,2017-11-09 12:00,200,11950,-52.7
47102,백령도,2017-11-09 12:00,250,10510,-53.9
47102,백령도,2017-11-09 12:00,300,9320,-44.7
47102,백령도,2017-11-09 12:00,400,7330,-30.1
47102,백령도,2017-11-09 12:00,500,5700,-16.7
47102,백령도,2017-11-09 12:00,700,3105,-1.9
47102,백령도,2017-11-09 12:00,850,1535,8
47102,백령도,2017-11-09 12:00,925,835,10.8
47102,백령도,2017-11-09 12:00,1000,186,9.2
47102,백령도,2017-11-10 00:00,10,31070,-42.1
47102,백령도,2017-11-10 00:00,20,26460,-48.1
47102,백령도,2017-11-10 00:00,30,23840,-53.3
47102,백령도,2017-11-10 00:00,50,20550,-57.9
47102,백령도,2017-11-10 00:00,70,18460,-63.9
47102,백령도,2017-11-10 00:00,100,16260,-62.5
47102,백령도,2017-11-10 00:00,150,13740,-57.3
47102,백령도,2017-11-10 00:00,200,11900,-52.1
47102,백령도,2017-11-10 00:00,250,10450,-49.9
47102,백령도,2017-11-10 00:00,300,9260,-45.5
47102,백령도,2017-11-10 00:00,400,7270,-28.5
47102,백령도,2017-11-10 00:00,500,5630,-16.5
47102,백령도,2017-11-10 00:00,700,3032,-3.5
47102,백령도,2017-11-10 00:00,850,1475,5.6
47102,백령도,2017-11-10 00:00,925,779,8.4
47102,백령도,2017-11-10 00:00,1000,,
47102,백령도,2017-11-10 12:00,10,31080,-41.3
47102,백령도,2017-11-10 12:00,20,26460,-51.5
47102,백령도,2017-11-10 12:00,30,23820,-55.1
47102,백령도,2017-11-10 12:00,50,20530,-57.7
47102,백령도,2017-11-10 12:00,70,18450,-61.7
47102,백령도,2017-11-10 12:00,100,16220,-58.7
47102,백령도,2017-11-10 12:00,150,13680,-56.7
47102,백령도,2017-11-10 12:00,200,11830,-50.1
47102,백령도,2017-11-10 12:00,250,10350,-47.7
47102,백령도,2017-11-10 12:00,300,9150,-44.3
47102,백령도,2017-11-10 12:00,400,7150,-30.1
47102,백령도,2017-11-10 12:00,500,5530,-19.1
47102,백령도,2017-11-10 12:00,700,3000,-13.3
47102,백령도,2017-11-10 12:00,850,1471,-4.1
47102,백령도,2017-11-10 12:00,925,797,2
47102,백령도,2017-11-10 12:00,1000,,8.4
47102,백령도,2017-11-11 00:00,10,31080,-43.5
47102,백령도,2017-11-11 00:00,20,26440,-46.3
47102,백령도,2017-11-11 00:00,30,23790,-54.3
47102,백령도,2017-11-11 00:00,50,20530,-56.7
47102,백령도,2017-11-11 00:00,70,18400,-61.9
47102,백령도,2017-11-11 00:00,100,16200,-63.3
47102,백령도,2017-11-11 00:00,150,13680,-55.5
47102,백령도,2017-11-11 00:00,200,11840,-53.9
47102,백령도,2017-11-11 00:00,250,10400,-50.5
47102,백령도,2017-11-11 00:00,300,9190,-43.7
47102,백령도,2017-11-11 00:00,400,7210,-32.5
47102,백령도,2017-11-11 00:00,500,5610,-21.1
47102,백령도,2017-11-11 00:00,700,3033,-4.1
47102,백령도,2017-11-11 00:00,850,1496,-3.1
47102,백령도,2017-11-11 00:00,925,828,-.7
47102,백령도,2017-11-11 00:00,1000,198,5.4
47102,백령도,2017-11-11 12:00,10,31130,-40.5
47102,백령도,2017-11-11 12:00,20,26490,-47.1
47102,백령도,2017-11-11 12:00,30,23820,-50.7
47102,백령도,2017-11-11 12:00,50,20530,-57.5
47102,백령도,2017-11-11 12:00,70,18430,-61.1
47102,백령도,2017-11-11 12:00,100,16220,-62.1
47102,백령도,2017-11-11 12:00,150,13690,-55.7
47102,백령도,2017-11-11 12:00,200,11840,-53.7
47102,백령도,2017-11-11 12:00,250,10400,-51.3
47102,백령도,2017-11-11 12:00,300,9200,-43.9
47102,백령도,2017-11-11 12:00,400,7220,-34.3
47102,백령도,2017-11-11 12:00,500,5610,-20.7
47102,백령도,2017-11-11 12:00,700,3045,-4.9
47102,백령도,2017-11-11 12:00,850,1495,1.4
47102,백령도,2017-11-11 12:00,925,819,.2
47102,백령도,2017-11-11 12:00,1000,187,6.2
47102,백령도,2017-11-12 00:00,20,26470,-45.7
47102,백령도,2017-11-12 00:00,30,23830,-51.3
47102,백령도,2017-11-12 00:00,50,20530,-56.5
47102,백령도,2017-11-12 00:00,70,18420,-59.1
47102,백령도,2017-11-12 00:00,100,16220,-62.3
47102,백령도,2017-11-12 00:00,150,13660,-55.7
47102,백령도,2017-11-12 00:00,200,11810,-50.7
47102,백령도,2017-11-12 00:00,250,10360,-51.9
47102,백령도,2017-11-12 00:00,300,9170,-45.9
47102,백령도,2017-11-12 00:00,400,7210,-34.1
47102,백령도,2017-11-12 00:00,500,5620,-23.3
47102,백령도,2017-11-12 00:00,700,3051,-2.7
47102,백령도,2017-11-12 00:00,850,1493,1.6
47102,백령도,2017-11-12 00:00,925,816,1.2
47102,백령도,2017-11-12 00:00,1000,182,7.2
47102,백령도,2017-11-12 12:00,50,20530,-54.5
47102,백령도,2017-11-12 12:00,70,18400,-61.7
47102,백령도,2017-11-12 12:00,100,16180,-58.9
47102,백령도,2017-11-12 12:00,150,13640,-58.3
47102,백령도,2017-11-12 12:00,200,11810,-54.3
47102,백령도,2017-11-12 12:00,250,10370,-52.7
47102,백령도,2017-11-12 12:00,300,9190,-48.3
47102,백령도,2017-11-12 12:00,400,7230,-33.3
47102,백령도,2017-11-12 12:00,500,5630,-22.7
47102,백령도,2017-11-12 12:00,700,3053,-3.1
47102,백령도,2017-11-12 12:00,850,1492,0
47102,백령도,2017-11-12 12:00,925,810,4.6
47102,백령도,2017-11-12 12:00,1000,168,9.8
47102,백령도,2017-11-13 00:00,30,23840,-49.3
47102,백령도,2017-11-13 00:00,50,20520,-51.9
47102,백령도,2017-11-13 00:00,70,18380,-61.7
47102,백령도,2017-11-13 00:00,100,16150,-57.5
47102,백령도,2017-11-13 00:00,150,13590,-55.7
47102,백령도,2017-11-13 00:00,200,11750,-53.7
47102,백령도,2017-11-13 00:00,250,10310,-51.3
47102,백령도,2017-11-13 00:00,300,9120,-47.7
47102,백령도,2017-11-13 00:00,400,7160,-34.1
47102,백령도,2017-11-13 00:00,500,5560,-23.5
47102,백령도,2017-11-13 00:00,700,3008,-8.1
47102,백령도,2017-11-13 00:00,850,1466,2.6
47102,백령도,2017-11-13 00:00,925,777,6.4
47102,백령도,2017-11-13 00:00,1000,,
47102,백령도,2017-11-13 12:00,100,16090,-57.9
47102,백령도,2017-11-13 12:00,150,13540,-55.9
47102,백령도,2017-11-13 12:00,200,11690,-53.3
47102,백령도,2017-11-13 12:00,250,10270,-53.9
47102,백령도,2017-11-13 12:00,300,9080,-46.9
47102,백령도,2017-11-13 12:00,400,7120,-33.5
47102,백령도,2017-11-13 12:00,500,5520,-25.9
47102,백령도,2017-11-13 12:00,700,3000,-7.3
47102,백령도,2017-11-13 12:00,850,1459,.6
47102,백령도,2017-11-13 12:00,925,773,7.2
47102,백령도,2017-11-13 12:00,1000,,
47102,백령도,2017-11-14 00:00,10,31140,-44.1
47102,백령도,2017-11-14 00:00,20,26440,-46.5
47102,백령도,2017-11-14 00:00,30,23780,-51.1
47102,백령도,2017-11-14 00:00,50,20460,-51.1
47102,백령도,2017-11-14 00:00,70,18320,-56.1
47102,백령도,2017-11-14 00:00,100,16070,-57.9
47102,백령도,2017-11-14 00:00,150,13510,-54.5
47102,백령도,2017-11-14 00:00,200,11650,-53.3
47102,백령도,2017-11-14 00:00,250,10210,-50.7
47102,백령도,2017-11-14 00:00,300,9020,-47.1
47102,백령도,2017-11-14 00:00,400,7080,-36.7
47102,백령도,2017-11-14 00:00,500,5490,-24.3
47102,백령도,2017-11-14 00:00,700,3000,-11.5
47102,백령도,2017-11-14 00:00,850,1476,-5.3
47102,백령도,2017-11-14 00:00,925,805,1.2
47102,백령도,2017-11-14 00:00,1000,171,7.4
47102,백령도,2017-11-14 12:00,10,31090,-42.5
47102,백령도,2017-11-14 12:00,20,26420,-46.7
47102,백령도,2017-11-14 12:00,30,23770,-51.1
47102,백령도,2017-11-14 12:00,50,20460,-54.9
47102,백령도,2017-11-14 12:00,70,18330,-57.3
47102,백령도,2017-11-14 12:00,100,16070,-56.7
47102,백령도,2017-11-14 12:00,150,13480,-54.1
47102,백령도,2017-11-14 12:00,200,11610,-49.5
47102,백령도,2017-11-14 12:00,250,10160,-53.1
47102,백령도,2017-11-14 12:00,300,8980,-48.1
47102,백령도,2017-11-14 12:00,400,7040,-36.3
47102,백령도,2017-11-14 12:00,500,5460,-26.3
47102,백령도,2017-11-14 12:00,700,3000,-12.1
47102,백령도,2017-11-14 12:00,850,1467,-6.5
47102,백령도,2017-11-14 12:00,925,798,-.1
47102,백령도,2017-11-14 12:00,1000,167,5.4
47102,백령도,2017-11-15 00:00,10,31100,-39.7
47102,백령도,2017-11-15 00:00,20,26420,-48.7
47102,백령도,2017-11-15 00:00,30,23770,-49.5
47102,백령도,2017-11-15 00:00,50,20470,-52.7
47102,백령도,2017-11-15 00:00,70,18330,-56.1
47102,백령도,2017-11-15 00:00,100,16070,-56.1
47102,백령도,2017-11-15 00:00,150,13460,-50.7
47102,백령도,2017-11-15 00:00,200,11580,-49.1
47102,백령도,2017-11-15 00:00,250,10130,-51.7
47102,백령도,2017-11-15 00:00,300,8930,-46.9
47102,백령도,2017-11-15 00:00,400,6990,-37.9
47102,백령도,2017-11-15 00:00,500,5420,-28.9
47102,백령도,2017-11-15 00:00,700,3000,-15.7
47102,백령도,2017-11-15 00:00,850,1467,-8.5
47102,백령도,2017-11-15 00:00,925,803,-2.1
47102,백령도,2017-11-15 00:00,1000,177,4.4
47102,백령도,2017-11-15 12:00,10,31020,-40.5
47102,백령도,2017-11-15 12:00,20,26380,-51.3
47102,백령도,2017-11-15 12:00,30,23750,-51.3
47102,백령도,2017-11-15 12:00,50,20450,-54.1
47102,백령도,2017-11-15 12:00,70,18320,-59.9
47102,백령도,2017-11-15 12:00,100,16070,-54.9
47102,백령도,2017-11-15 12:00,150,13450,-52.9
47102,백령도,2017-11-15 12:00,200,11580,-50.7
47102,백령도,2017-11-15 12:00,250,10150,-54.3
47102,백령도,2017-11-15 12:00,300,8970,-50.3
47102,백령도,2017-11-15 12:00,400,7040,-36.7
47102,백령도,2017-11-15 12:00,500,5460,-26.9
47102,백령도,2017-11-15 12:00,700,3000,-12.5
47102,백령도,2017-11-15 12:00,850,1478,-10.1
47102,백령도,2017-11-15 12:00,925,819,-3.9
47102,백령도,2017-11-15 12:00,1000,197,2
47102,백령도,2017-11-16 00:00,20,26400,-51.3
47102,백령도,2017-11-16 00:00,30,23760,-49.5
47102,백령도,2017-11-16 00:00,50,20450,-54.3
47102,백령도,2017-11-16 00:00,70,18340,-59.3
47102,백령도,2017-11-16 00:00,100,16080,-55.9
47102,백령도,2017-11-16 00:00,150,13490,-54.1
47102,백령도,2017-11-16 00:00,200,11640,-53.9
47102,백령도,2017-11-16 00:00,250,10220,-56.5
47102,백령도,2017-11-16 00:00,300,9050,-49.5
47102,백령도,2017-11-16 00:00,400,7110,-36.1
47102,백령도,2017-11-16 00:00,500,5520,-24.7
47102,백령도,2017-11-16 00:00,700,3000,-11.1
47102,백령도,2017-11-16 00:00,850,1490,-6.5
47102,백령도,2017-11-16 00:00,925,831,-5.3
47102,백령도,2017-11-16 00:00,1000,213,-.1
47102,백령도,2017-11-16 12:00,20,26390,-50.1
47102,백령도,2017-11-16 12:00,30,23750,-50.1
47102,백령도,2017-11-16 12:00,50,20450,-57.7
47102,백령도,2017-11-16 12:00,70,18320,-59.1
47102,백령도,2017-11-16 12:00,100,16080,-57.9
47102,백령도,2017-11-16 12:00,150,13520,-56.1
47102,백령도,2017-11-16 12:00,200,11690,-55.7
47102,백령도,2017-11-16 12:00,250,10270,-55.1
47102,백령도,2017-11-16 12:00,300,9100,-49.3
47102,백령도,2017-11-16 12:00,400,7140,-33.7
47102,백령도,2017-11-16 12:00,500,5540,-23.5
47102,백령도,2017-11-16 12:00,700,3011,-9.9
47102,백령도,2017-11-16 12:00,850,1494,-3.5
47102,백령도,2017-11-16 12:00,925,823,-.7
47102,백령도,2017-11-16 12:00,1000,198,2.6
47102,백령도,2017-11-17 00:00,70,18320,-60.1
47102,백령도,2017-11-17 00:00,100,16080,-60.1
47102,백령도,2017-11-17 00:00,150,13530,-55.9
47102,백령도,2017-11-17 00:00,200,11690,-54.1
47102,백령도,2017-11-17 00:00,250,10270,-55.3
47102,백령도,2017-11-17 00:00,300,9090,-49.5
47102,백령도,2017-11-17 00:00,400,7150,-34.3
47102,백령도,2017-11-17 00:00,500,5550,-22.7
47102,백령도,2017-11-17 00:00,700,3013,-7.9
47102,백령도,2017-11-17 00:00,850,1477,-.1
47102,백령도,2017-11-17 00:00,925,795,2.2
47102,백령도,2017-11-17 00:00,1000,164,4.4
47102,백령도,2017-11-17 12:00,50,20460,-59.7
47102,백령도,2017-11-17 12:00,70,18330,-58.1
47102,백령도,2017-11-17 12:00,100,16110,-60.1
47102,백령도,2017-11-17 12:00,150,13550,-55.7
47102,백령도,2017-11-17 12:00,200,11700,-51.3
47102,백령도,2017-11-17 12:00,250,10250,-51.9
47102,백령도,2017-11-17 12:00,300,9060,-47.9
47102,백령도,2017-11-17 12:00,400,7110,-34.3
47102,백령도,2017-11-17 12:00,500,5510,-22.7
47102,백령도,2017-11-17 12:00,700,3000,-8.9
47102,백령도,2017-11-17 12:00,850,1459,-7.9
47102,백령도,2017-11-17 12:00,925,795,-2.3
47102,백령도,2017-11-17 12:00,1000,168,4
47102,백령도,2017-11-18 00:00,30,23660,-52.9
47102,백령도,2017-11-18 00:00,50,20420,-58.3
47102,백령도,2017-11-18 00:00,70,18290,-57.9
47102,백령도,2017-11-18 00:00,100,16060,-59.3
47102,백령도,2017-11-18 00:00,150,13510,-54.5
47102,백령도,2017-11-18 00:00,200,11650,-50.5
47102,백령도,2017-11-18 00:00,250,10180,-47.3
47102,백령도,2017-11-18 00:00,300,8980,-46.3
47102,백령도,2017-11-18 00:00,400,7020,-35.1
47102,백령도,2017-11-18 00:00,500,5440,-26.1
47102,백령도,2017-11-18 00:00,700,3000,-15.1
47102,백령도,2017-11-18 00:00,850,1469,-13.3
47102,백령도,2017-11-18 00:00,925,821,-8.9
47102,백령도,2017-11-18 00:00,1000,210,-2.5
47102,백령도,2017-11-18 12:00,10,30920,-39.1
47102,백령도,2017-11-18 12:00,20,26310,-46.7
47102,백령도,2017-11-18 12:00,30,23670,-51.5
47102,백령도,2017-11-18 12:00,50,20400,-56.9
47102,백령도,2017-11-18 12:00,70,18290,-58.1
47102,백령도,2017-11-18 12:00,100,16040,-57.9
47102,백령도,2017-11-18 12:00,150,13460,-52.9
47102,백령도,2017-11-18 12:00,200,11600,-53.1
47102,백령도,2017-11-18 12:00,250,10160,-51.3
