지점,지점명,일시(UTC),기압(hPa),고도(gpm),기온(°C)
47102,백령도,2019-11-05 12:00,850,1515,6.4
47102,백령도,2019-11-05 12:00,925,819,7.8
47102,백령도,2019-11-05 12:00,1000,168,15.8
47102,백령도,2019-11-06 00:00,10,30960,-47.5
47102,백령도,2019-11-06 00:00,20,26420,-52.1
47102,백령도,2019-11-06 00:00,30,23800,-56.5
47102,백령도,2019-11-06 00:00,50,20580,-62.1
47102,백령도,2019-11-06 00:00,70,18480,-60.1
47102,백령도,2019-11-06 00:00,100,16260,-60.3
47102,백령도,2019-11-06 00:00,150,13710,-56.5
47102,백령도,2019-11-06 00:00,200,11880,-57.7
47102,백령도,2019-11-06 00:00,250,10480,-54.9
47102,백령도,2019-11-06 00:00,300,9280,-45.1
47102,백령도,2019-11-06 00:00,400,7300,-30.7
47102,백령도,2019-11-06 00:00,500,5670,-18.9
47102,백령도,2019-11-06 00:00,700,3071,-.9
47102,백령도,2019-11-06 00:00,850,1499,6.4
47102,백령도,2019-11-06 00:00,925,801,7.6
47102,백령도,2019-11-06 00:00,1000,158,11.4
47102,백령도,2019-11-06 12:00,10,30900,-49.1
47102,백령도,2019-11-06 12:00,20,26390,-51.9
47102,백령도,2019-11-06 12:00,30,23790,-56.1
47102,백령도,2019-11-06 12:00,50,20560,-57.9
47102,백령도,2019-11-06 12:00,70,18450,-60.3
47102,백령도,2019-11-06 12:00,100,16220,-58.9
47102,백령도,2019-11-06 12:00,150,13660,-56.7
47102,백령도,2019-11-06 12:00,200,11820,-55.7
47102,백령도,2019-11-06 12:00,250,10420,-55.5
47102,백령도,2019-11-06 12:00,300,9230,-45.5
47102,백령도,2019-11-06 12:00,400,7240,-29.5
47102,백령도,2019-11-06 12:00,500,5620,-20.5
47102,백령도,2019-11-06 12:00,700,3035,-3.1
47102,백령도,2019-11-06 12:00,850,1480,4
47102,백령도,2019-11-06 12:00,925,787,7.6
47102,백령도,2019-11-06 12:00,1000,142,11.2
47102,백령도,2019-11-07 00:00,10,31050,-48.1
47102,백령도,2019-11-07 00:00,20,26510,-50.7
47102,백령도,2019-11-07 00:00,30,23870,-54.7
47102,백령도,2019-11-07 00:00,50,20610,-57.9
47102,백령도,2019-11-07 00:00,70,18480,-57.5
47102,백령도,2019-11-07 00:00,100,16220,-58.1
47102,백령도,2019-11-07 00:00,150,13650,-54.9
47102,백령도,2019-11-07 00:00,200,11800,-54.7
47102,백령도,2019-11-07 00:00,250,10380,-56.1
47102,백령도,2019-11-07 00:00,300,9190,-46.9
47102,백령도,2019-11-07 00:00,400,7220,-34.1
47102,백령도,2019-11-07 00:00,500,5620,-21.1
47102,백령도,2019-11-07 00:00,700,3035,-2.7
47102,백령도,2019-11-07 00:00,850,1482,3.2
47102,백령도,2019-11-07 00:00,925,801,1.6
47102,백령도,2019-11-07 00:00,1000,165,7.8
47102,백령도,2019-11-07 12:00,10,30910,-50.5
47102,백령도,2019-11-07 12:00,20,26400,-52.1
47102,백령도,2019-11-07 12:00,30,23800,-54.5
47102,백령도,2019-11-07 12:00,50,20550,-56.7
47102,백령도,2019-11-07 12:00,70,18420,-59.5
47102,백령도,2019-11-07 12:00,100,16180,-57.7
47102,백령도,2019-11-07 12:00,150,13630,-54.9
47102,백령도,2019-11-07 12:00,200,11790,-53.9
47102,백령도,2019-11-07 12:00,250,10370,-56.9
47102,백령도,2019-11-07 12:00,300,9200,-49.9
47102,백령도,2019-11-07 12:00,400,7250,-33.9
47102,백령도,2019-11-07 12:00,500,5650,-20.7
47102,백령도,2019-11-07 12:00,700,3056,-2.1
47102,백령도,2019-11-07 12:00,850,1500,2.8
47102,백령도,2019-11-07 12:00,925,819,1.8
47102,백령도,2019-11-07 12:00,1000,184,8
47102,백령도,2019-11-08 00:00,10,31050,-49.9
47102,백령도,2019-11-08 00:00,20,26510,-52.3
47102,백령도,2019-11-08 00:00,30,23880,-52.7
47102,백령도,2019-11-08 00:00,50,20600,-58.5
47102,백령도,2019-11-08 00:00,70,18470,-59.7
47102,백령도,2019-11-08 00:00,100,16210,-58.5
47102,백령도,2019-11-08 00:00,150,13640,-54.7
47102,백령도,2019-11-08 00:00,200,11790,-53.7
47102,백령도,2019-11-08 00:00,250,10370,-56.7
47102,백령도,2019-11-08 00:00,300,9190,-49.3
47102,백령도,2019-11-08 00:00,400,7250,-36.1
47102,백령도,2019-11-08 00:00,500,5650,-21.1
47102,백령도,2019-11-08 00:00,700,3075,-2.3
47102,백령도,2019-11-08 00:00,850,1511,2.4
47102,백령도,2019-11-08 00:00,925,831,1.8
47102,백령도,2019-11-08 00:00,1000,196,7.6
47102,백령도,2019-11-08 12:00,10,30980,-46.7
47102,백령도,2019-11-08 12:00,20,26470,-51.1
47102,백령도,2019-11-08 12:00,30,23850,-53.5
47102,백령도,2019-11-08 12:00,50,20590,-55.7
47102,백령도,2019-11-08 12:00,70,18460,-57.9
47102,백령도,2019-11-08 12:00,100,16200,-56.5
47102,백령도,2019-11-08 12:00,150,13620,-55.1
47102,백령도,2019-11-08 12:00,200,11770,-52.7
47102,백령도,2019-11-08 12:00,250,10360,-56.1
47102,백령도,2019-11-08 12:00,300,9180,-49.3
47102,백령도,2019-11-08 12:00,400,7240,-36.1
47102,백령도,2019-11-08 12:00,500,5640,-21.7
47102,백령도,2019-11-08 12:00,700,3080,-3.3
47102,백령도,2019-11-08 12:00,850,1525,4.8
47102,백령도,2019-11-08 12:00,925,835,5.2
47102,백령도,2019-11-08 12:00,1000,192,11.4
47102,백령도,2019-11-09 00:00,10,31050,-47.1
47102,백령도,2019-11-09 00:00,20,26490,-51.1
47102,백령도,2019-11-09 00:00,30,23860,-54.1
47102,백령도,2019-11-09 00:00,50,20600,-57.3
47102,백령도,2019-11-09 00:00,70,18460,-59.1
47102,백령도,2019-11-09 00:00,100,16200,-57.9
47102,백령도,2019-11-09 00:00,150,13620,-53.7
47102,백령도,2019-11-09 00:00,200,11770,-53.3
47102,백령도,2019-11-09 00:00,250,10340,-54.7
47102,백령도,2019-11-09 00:00,300,9160,-51.1
47102,백령도,2019-11-09 00:00,400,7230,-36.1
47102,백령도,2019-11-09 00:00,500,5640,-24.1
47102,백령도,2019-11-09 00:00,700,3081,-4.5
47102,백령도,2019-11-09 00:00,850,1532,3.2
47102,백령도,2019-11-09 00:00,925,843,5.6
47102,백령도,2019-11-09 00:00,1000,198,10.2
47102,백령도,2019-11-09 12:00,10,30950,-45.5
47102,백령도,2019-11-09 12:00,20,26430,-50.9
47102,백령도,2019-11-09 12:00,30,23810,-53.1
47102,백령도,2019-11-09 12:00,50,20560,-56.1
47102,백령도,2019-11-09 12:00,70,18450,-60.3
47102,백령도,2019-11-09 12:00,100,16210,-58.9
47102,백령도,2019-11-09 12:00,150,13660,-59.3
47102,백령도,2019-11-09 12:00,200,11860,-58.3
47102,백령도,2019-11-09 12:00,250,10450,-57.1
47102,백령도,2019-11-09 12:00,300,9270,-46.7
47102,백령도,2019-11-09 12:00,400,7300,-31.9
47102,백령도,2019-11-09 12:00,500,5680,-18.9
47102,백령도,2019-11-09 12:00,700,3088,-.1
47102,백령도,2019-11-09 12:00,850,1518,6.2
47102,백령도,2019-11-09 12:00,925,826,8
47102,백령도,2019-11-09 12:00,1000,178,14.4
47102,백령도,2019-11-10 00:00,20,26500,-50.3
47102,백령도,2019-11-10 00:00,30,23850,-53.7
47102,백령도,2019-11-10 00:00,50,20580,-56.9
47102,백령도,2019-11-10 00:00,70,18460,-57.9
47102,백령도,2019-11-10 00:00,100,16220,-58.5
47102,백령도,2019-11-10 00:00,150,13650,-54.5
47102,백령도,2019-11-10 00:00,200,11800,-54.3
47102,백령도,2019-11-10 00:00,250,10370,-53.3
47102,백령도,2019-11-10 00:00,300,9180,-48.3
47102,백령도,2019-11-10 00:00,400,7210,-30.1
47102,백령도,2019-11-10 00:00,500,5580,-20.5
47102,백령도,2019-11-10 00:00,700,3012,-4.3
47102,백령도,2019-11-10 00:00,850,1458,2
47102,백령도,2019-11-10 00:00,925,770,7
47102,백령도,2019-11-10 00:00,1000,121,12.8
47102,백령도,2019-11-10 12:00,50,20620,-59.1
47102,백령도,2019-11-10 12:00,70,18500,-59.9
47102,백령도,2019-11-10 12:00,100,16250,-59.1
47102,백령도,2019-11-10 12:00,150,13670,-53.1
47102,백령도,2019-11-10 12:00,200,11780,-44.7
47102,백령도,2019-11-10 12:00,250,10280,-42.5
47102,백령도,2019-11-10 12:00,300,9040,-39.7
47102,백령도,2019-11-10 12:00,400,7050,-32.1
47102,백령도,2019-11-10 12:00,500,5460,-24.3
47102,백령도,2019-11-10 12:00,700,2912,-7.5
47102,백령도,2019-11-10 12:00,850,1371,1.6
47102,백령도,2019-11-10 12:00,925,683,6
47102,백령도,2019-11-10 12:00,1000,36,
47102,백령도,2019-11-11 00:00,20,26450,-52.5
47102,백령도,2019-11-11 00:00,30,23820,-54.7
47102,백령도,2019-11-11 00:00,50,20570,-56.3
47102,백령도,2019-11-11 00:00,70,18450,-60.9
47102,백령도,2019-11-11 00:00,100,16210,-62.7
47102,백령도,2019-11-11 00:00,150,13670,-55.9
47102,백령도,2019-11-11 00:00,200,11800,-50.1
47102,백령도,2019-11-11 00:00,250,10340,-49.5
47102,백령도,2019-11-11 00:00,300,9130,-46.3
47102,백령도,2019-11-11 00:00,400,7160,-32.3
47102,백령도,2019-11-11 00:00,500,5540,-20.7
47102,백령도,2019-11-11 00:00,700,2963,-3.1
47102,백령도,2019-11-11 00:00,850,1416,1.2
47102,백령도,2019-11-11 00:00,925,729,6.4
47102,백령도,2019-11-11 00:00,1000,83,12.2
47102,백령도,2019-11-11 12:00,10,30890,-44.9
47102,백령도,2019-11-11 12:00,20,26360,-53.1
47102,백령도,2019-11-11 12:00,30,23760,-54.5
47102,백령도,2019-11-11 12:00,50,20530,-60.1
47102,백령도,2019-11-11 12:00,70,18430,-60.3
47102,백령도,2019-11-11 12:00,100,16240,-64.9
47102,백령도,2019-11-11 12:00,150,13730,-57.3
47102,백령도,2019-11-11 12:00,200,11890,-51.7
47102,백령도,2019-11-11 12:00,250,10430,-46.1
47102,백령도,2019-11-11 12:00,300,9210,-43.3
47102,백령도,2019-11-11 12:00,400,7240,-33.3
47102,백령도,2019-11-11 12:00,500,5630,-19.7
47102,백령도,2019-11-11 12:00,700,3029,-2.3
47102,백령도,2019-11-11 12:00,850,1477,2.6
47102,백령도,2019-11-11 12:00,925,790,6.4
47102,백령도,2019-11-11 12:00,1000,143,12.8
47102,백령도,2019-11-12 00:00,10,31020,-44.9
47102,백령도,2019-11-12 00:00,20,26460,-53.3
47102,백령도,2019-11-12 00:00,30,23840,-56.1
47102,백령도,2019-11-12 00:00,50,20590,-62.3
47102,백령도,2019-11-12 00:00,70,18510,-62.7
47102,백령도,2019-11-12 00:00,100,16330,-66.3
47102,백령도,2019-11-12 00:00,150,13820,-58.9
47102,백령도,2019-11-12 00:00,200,11980,-51.9
47102,백령도,2019-11-12 00:00,250,10510,-48.3
47102,백령도,2019-11-12 00:00,300,9290,-41.1
47102,백령도,2019-11-12 00:00,400,7290,-28.5
47102,백령도,2019-11-12 00:00,500,5660,-21.1
47102,백령도,2019-11-12 00:00,700,3076,-3.1
47102,백령도,2019-11-12 00:00,850,1513,3.6
47102,백령도,2019-11-12 00:00,925,823,7
47102,백령도,2019-11-12 00:00,1000,177,11.6
47102,백령도,2019-11-12 12:00,10,30900,-46.7
47102,백령도,2019-11-12 12:00,20,26390,-53.9
47102,백령도,2019-11-12 12:00,30,23790,-56.3
47102,백령도,2019-11-12 12:00,50,20550,-61.7
47102,백령도,2019-11-12 12:00,70,18480,-63.3
47102,백령도,2019-11-12 12:00,100,16290,-64.5
47102,백령도,2019-11-12 12:00,150,13790,-58.5
47102,백령도,2019-11-12 12:00,200,11950,-53.7
47102,백령도,2019-11-12 12:00,250,10510,-49.3
47102,백령도,2019-11-12 12:00,300,9300,-44.7
47102,백령도,2019-11-12 12:00,400,7310,-28.1
47102,백령도,2019-11-12 12:00,500,5680,-17.9
47102,백령도,2019-11-12 12:00,700,3078,-4.1
47102,백령도,2019-11-12 12:00,850,1519,5.4
47102,백령도,2019-11-12 12:00,925,823,9
47102,백령도,2019-11-12 12:00,1000,174,12.8
47102,백령도,2019-11-13 00:00,10,30990,-44.1
47102,백령도,2019-11-13 00:00,20,26430,-52.5
47102,백령도,2019-11-13 00:00,30,23800,-53.7
47102,백령도,2019-11-13 00:00,50,20540,-57.3
47102,백령도,2019-11-13 00:00,70,18440,-66.3
47102,백령도,2019-11-13 00:00,100,16250,-61.1
47102,백령도,2019-11-13 00:00,150,13710,-57.5
47102,백령도,2019-11-13 00:00,200,11900,-58.7
47102,백령도,2019-11-13 00:00,250,10480,-53.3
47102,백령도,2019-11-13 00:00,300,9280,-43.1
47102,백령도,2019-11-13 00:00,400,7270,-27.1
47102,백령도,2019-11-13 00:00,500,5630,-18.1
47102,백령도,2019-11-13 00:00,700,3043,-6.3
47102,백령도,2019-11-13 00:00,850,1495,4.8
47102,백령도,2019-11-13 00:00,925,798,10
47102,백령도,2019-11-13 00:00,1000,144,13.8
47102,백령도,2019-11-13 12:00,50,20480,-57.3
47102,백령도,2019-11-13 12:00,70,18390,-62.3
47102,백령도,2019-11-13 12:00,100,16140,-59.1
47102,백령도,2019-11-13 12:00,150,13600,-53.7
47102,백령도,2019-11-13 12:00,200,11740,-49.9
47102,백령도,2019-11-13 12:00,250,10260,-44.5
47102,백령도,2019-11-13 12:00,300,9030,-41.3
47102,백령도,2019-11-13 12:00,400,7060,-36.9
47102,백령도,2019-11-13 12:00,500,5480,-24.3
47102,백령도,2019-11-13 12:00,700,2953,-14.3
47102,백령도,2019-11-13 12:00,850,1464,-6.9
47102,백령도,2019-11-13 12:00,925,797,-.9
47102,백령도,2019-11-13 12:00,1000,169,5
47102,백령도,2019-11-14 00:00,10,30910,-47.7
47102,백령도,2019-11-14 00:00,20,26380,-51.7
47102,백령도,2019-11-14 00:00,30,23740,-53.7
47102,백령도,2019-11-14 00:00,50,20460,-53.7
47102,백령도,2019-11-14 00:00,70,18340,-60.3
47102,백령도,2019-11-14 00:00,100,16110,-59.1
47102,백령도,2019-11-14 00:00,150,13550,-57.3
47102,백령도,2019-11-14 00:00,200,11710,-54.5
47102,백령도,2019-11-14 00:00,250,10270,-52.1
47102,백령도,2019-11-14 00:00,300,9080,-46.1
47102,백령도,2019-11-14 00:00,400,7100,-32.3
47102,백령도,2019-11-14 00:00,500,5510,-23.5
47102,백령도,2019-11-14 00:00,700,2971,-14.5
47102,백령도,2019-11-14 00:00,850,1491,-10.7
47102,백령도,2019-11-14 00:00,925,834,-4.9
47102,백령도,2019-11-14 00:00,1000,214,1.2
47102,백령도,2019-11-14 12:00,10,30850,-47.3
47102,백령도,2019-11-14 12:00,20,26320,-50.1
47102,백령도,2019-11-14 12:00,30,23700,-50.9
47102,백령도,2019-11-14 12:00,50,20440,-57.9
47102,백령도,2019-11-14 12:00,70,18330,-59.3
47102,백령도,2019-11-14 12:00,100,16100,-61.1
47102,백령도,2019-11-14 12:00,150,13550,-55.1
47102,백령도,2019-11-14 12:00,200,11720,-57.7
47102,백령도,2019-11-14 12:00,250,10290,-49.9
47102,백령도,2019-11-14 12:00,300,9090,-45.5
47102,백령도,2019-11-14 12:00,400,7130,-34.7
47102,백령도,2019-11-14 12:00,500,5530,-21.9
47102,백령도,2019-11-14 12:00,700,2998,-10.9
47102,백령도,2019-11-14 12:00,850,1474,-4.1
47102,백령도,2019-11-14 12:00,925,802,.4
47102,백령도,2019-11-14 12:00,1000,169,6.4
47102,백령도,2019-11-15 00:00,10,30910,-47.3
47102,백령도,2019-11-15 00:00,20,26370,-50.7
47102,백령도,2019-11-15 00:00,30,23730,-52.3
47102,백령도,2019-11-15 00:00,50,20460,-58.1
47102,백령도,2019-11-15 00:00,70,18350,-61.5
47102,백령도,2019-11-15 00:00,100,16130,-61.7
47102,백령도,2019-11-15 00:00,150,13590,-56.9
47102,백령도,2019-11-15 00:00,200,11760,-55.9
47102,백령도,2019-11-15 00:00,250,10330,-54.5
47102,백령도,2019-11-15 00:00,300,9150,-48.3
47102,백령도,2019-11-15 00:00,400,7180,-31.9
47102,백령도,2019-11-15 00:00,500,5560,-19.9
47102,백령도,2019-11-15 00:00,700,3005,-8.3
47102,백령도,2019-11-15 00:00,850,1470,1
47102,백령도,2019-11-15 00:00,925,782,5.8
47102,백령도,2019-11-15 00:00,1000,139,9.6
47102,백령도,2019-11-15 12:00,10,30810,-47.9
47102,백령도,2019-11-15 12:00,20,26300,-52.9
47102,백령도,2019-11-15 12:00,30,23680,-53.7
47102,백령도,2019-11-15 12:00,50,20460,-61.9
47102,백령도,2019-11-15 12:00,70,18340,-58.5
47102,백령도,2019-11-15 12:00,100,16120,-59.7
47102,백령도,2019-11-15 12:00,150,13590,-56.5
47102,백령도,2019-11-15 12:00,200,11760,-55.1
47102,백령도,2019-11-15 12:00,250,10330,-51.1
47102,백령도,2019-11-15 12:00,300,9130,-46.1
47102,백령도,2019-11-15 12:00,400,7170,-33.5
47102,백령도,2019-11-15 12:00,500,5570,-21.5
47102,백령도,2019-11-15 12:00,700,3015,-6.3
47102,백령도,2019-11-15 12:00,850,1476,1.4
47102,백령도,2019-11-15 12:00,925,790,4.8
47102,백령도,2019-11-15 12:00,1000,152,8.4
47102,백령도,2019-11-16 00:00,20,26390,-51.9
47102,백령도,2019-11-16 00:00,30,23760,-54.9
47102,백령도,2019-11-16 00:00,50,20500,-61.7
47102,백령도,2019-11-16 00:00,70,18400,-62.1
47102,백령도,2019-11-16 00:00,100,16180,-61.7
47102,백령도,2019-11-16 00:00,150,13630,-55.9
47102,백령도,2019-11-16 00:00,200,11800,-55.3
47102,백령도,2019-11-16 00:00,250,10360,-52.1
47102,백령도,2019-11-16 00:00,300,9160,-46.7
47102,백령도,2019-11-16 00:00,400,7190,-33.7
47102,백령도,2019-11-16 00:00,500,5590,-22.1
47102,백령도,2019-11-16 00:00,700,3034,-5.5
47102,백령도,2019-11-16 00:00,850,1497,1.4
47102,백령도,2019-11-16 00:00,925,811,6
47102,백령도,2019-11-16 00:00,1000,172,6.6
47102,백령도,2019-11-16 12:00,10,30850,-48.9
47102,백령도,2019-11-16 12:00,20,26340,-53.5
47102,백령도,2019-11-16 12:00,30,23730,-56.3
47102,백령도,2019-11-16 12:00,50,20510,-58.5
47102,백령도,2019-11-16 12:00,70,18430,-64.5
47102,백령도,2019-11-16 12:00,100,16230,-61.5
47102,백령도,2019-11-16 12:00,150,13670,-55.9
47102,백령도,2019-11-16 12:00,200,11870,-62.7
47102,백령도,2019-11-16 12:00,250,10470,-54.9
47102,백령도,2019-11-16 12:00,300,9280,-45.3
47102,백령도,2019-11-16 12:00,400,7300,-30.5
47102,백령도,2019-11-16 12:00,500,5670,-17.3
47102,백령도,2019-11-16 12:00,700,3073,-3.3
47102,백령도,2019-11-16 12:00,850,1517,5.8
47102,백령도,2019-11-16 12:00,925,823,8
47102,백령도,2019-11-16 12:00,1000,181,9.4
47102,백령도,2019-11-17 00:00,100,,
47102,백령도,2019-11-17 00:00,150,,
47102,백령도,2019-11-17 00:00,200,11890,-58.3
47102,백령도,2019-11-17 00:00,250,10490,-55.3
47102,백령도,2019-11-17 00:00,300,9300,-43.9
47102,백령도,2019-11-17 00:00,400,7290,-26.3
47102,백령도,2019-11-17 00:00,500,5630,-14.9
47102,백령도,2019-11-17 00:00,700,3057,-7.7
47102,백령도,2019-11-17 00:00,850,1506,4.8
47102,백령도,2019-11-17 00:00,925,808,9.4
47102,백령도,2019-11-17 00:00,1000,159,9.8
47102,백령도,2019-11-17 12:00,100,,
47102,백령도,2019-11-17 12:00,150,,
47102,백령도,2019-11-17 12:00,200,11870,-56.9
47102,백령도,2019-11-17 12:00,250,10460,-55.3
47102,백령도,2019-11-17 12:00,300,9270,-45.3
47102,백령도,2019-11-17 12:00,400,7280,-28.3
47102,백령도,2019-11-17 12:00,500,5630,-14.7
47102,백령도,2019-11-17 12:00,700,3012,-.3
47102,백령도,2019-11-17 12:00,850,1442,5.2
47102,백령도,2019-11-17 12:00,925,745,9.2
47102,백령도,2019-11-17 12:00,1000,97,9.8
47102,백령도,2019-11-18 00:00,20,26370,-52.7
47102,백령도,2019-11-18 00:00,30,23760,-54.5
47102,백령도,2019-11-18 00:00,50,20490,-58.7
47102,백령도,2019-11-18 00:00,70,18430,-64.5
47102,백령도,2019-11-18 00:00,100,16200,-58.5
47102,백령도,2019-11-18 00:00,150,13650,-56.3
47102,백령도,2019-11-18 00:00,200,11830,-55.7
47102,백령도,2019-11-18 00:00,250,10390,-51.9
47102,백령도,2019-11-18 00:00,300,9180,-43.3
47102,백령도,2019-11-18 00:00,400,7170,-25.7
47102,백령도,2019-11-18 00:00,500,5540,-21.5
47102,백령도,2019-11-18 00:00,700,2971,-5.3
47102,백령도,2019-11-18 00:00,850,1457,-8.3
